taxon_oid,Domain,Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,Phylum,Class,Order,Family,Genus,Species,IMG Product Assignment,IMG Release,IMG Submission ID,JGI Project ID / ITS PID,JGI Analysis Product Name,JGI Analysis Project Type,GOLD Analysis Project ID,GOLD Analysis Project Type,GOLD Sequencing Project ID,GOLD Study ID,Add Date,Assembly Method,Combined Sample,Comments,Distance Matrix Calc. Date,Funding Agency,Gene Model QC,Genome Completeness %,High Quality,Is Public,NCBI Taxon ID,NCBI Project ID,RefSeq Project ID,Release Date,Strain,Submission Type,User Access,Alt. Contact Email,Alt. Contact Name,Alt2. Contact Emails ,Alt2. Contact Names ,Altitude,Bioproject Accession,Biosample Accession,Biotic Relationships,Cell Arrangement,Cell Shape,Chlorophyll concentration,Clade,Contact Email,Contact Name,Culture Type,Cultured,Depth,Diseases,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,Ecotype,Energy Source,Funding Program,Geographic Location,GOLD Sequencing Depth,GOLD Sequencing Quality,GOLD Sequencing Strategy,GPTS Proposal Id,Gram Staining,Habitat,HMP ID,Host Gender,Host Name,Isolation,Isolation Country,ITS PID,ITS Proposal Id,Latitude,Longhurst Code,Longhurst Description,Longitude,Medical Record Number,Metabolism,Motility,Nitrate Concentration,Oxygen concentration,Oxygen Requirement,pH,Phenotype,PMO ID,Pressure,Project / Study Name,Proportal Isolation,Proportal Ocean,Proportal Station,Proportal WOA Dissolved Oxygen,Proportal WOA Nitrate,Proportal WOA Phosphate,Proportal WOA Salinity,Proportal WOA Silicate,Proportal WOA Temperature,Relevance,Replicate,Salinity,Salinity Concentration,Sample Body Site,Sample Body Subsite,Sample Collection Date ,Sample Collection Temperature,Seq Status,Sequencing Method,Specific Ecosystem,Sporulation,Temperature Range,Type Strain,Uncultured Type,Visits,Genome Size   * assembled,Gene Count   * assembled,Scaffold Count   * assembled,CRISPR Count   * assembled,GC Count   * assembled,GC   * assembled,Coding Base Count ,Coding Base Count % ,Coding Base Count NP ,Coding Base Count NP % ,CDS Count   * assembled,CDS %   * assembled,RNA Count   * assembled,RNA %  * assembled,rRNA Count   * assembled,5S rRNA Count   * assembled,16S rRNA Count   * assembled,18S rRNA Count   * assembled,23S rRNA Count   * assembled,28S rRNA Count   * assembled,tRNA Count   * assembled,Other RNA Count   * assembled,Pseudo Genes Count ,Pseudo Genes % ,Unchar Count ,Unchar % ,Dubious Count,Dubious %,w/ Func Pred Count   * assembled,w/ Func Pred %   * assembled,w/o function prediction  * assembled,w/o function prediction %  * assembled,Orthologs Count,Orthologs %,Paralogs Count,Paralogs %,Obsolete Count ,Obsolete % ,Revised Count ,Revised % ,Fused Count ,Fused % ,Fusion Component Count ,Fusion component % ,COG Count   * assembled,COG %   * assembled,KOG Count ,KOG % ,Pfam Count   * assembled,Pfam %   * assembled,TIGRfam Count   * assembled,TIGRfam %   * assembled,Enzyme Count   * assembled,Enzyme %   * assembled,KEGG Count   * assembled,KEGG %   * assembled,Not KEGG Count   * assembled,Not KEGG %   * assembled,KO Count   * assembled,KO %   * assembled,Not KO Count   * assembled,Not KO %   * assembled,MetaCyc Count   * assembled,MetaCyc %   * assembled,Not MetaCyc Count   * assembled,Not MetaCyc %   * assembled,IMG Term Count ,IMG Term % ,IMG Pathwawy Count ,IMG Pathway % ,IMG Parts List Count ,IMG Parts List % ,MyIMG Annotation Count,MyIMG Annotation %,Signal Peptide Count ,Signal Peptide % ,Transmembrane Count ,Transmembrane % ,Horizontally Transferred Count,Horizontally Transferred %,Genome Property Count ,Genome Property % ,Ortholog Group Count,Paralog Group Count,COG Cluster Count   * assembled,KOG Cluster Count ,Pfam Cluster Count   * assembled,TIGRfam Cluster Count   * assembled,IMG Cluster Count,IMG Cluster %,Chromosomal Cassette Gene Count,Chromosomal Cassette Gene %,Chromosomal Cassette Count,Biosynthetic Cluster Gene Count  * assembled,Biosynthetic Cluster Gene %  * assembled,Biosynthetic Cluster Count  * assembled,InterPro Count ,InterPro % 
2721756043,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Acidimicrobiales bacterium JGI 01_L21 (contamination screened),DOE Joint Genome Institute (JGI),2721756043,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified,unclassified,unclassified,Yes,0,120758,1110728,Microbial Minimal Draft Single Cell Screened Genome,Single Cell Analysis (screened),Ga0182384,Single Cell Analysis (screened),Gp0207905,Gs0128773,2017-03-23,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,84993,0,0,2017-04-10,JGI 01_L21,Primary,,,,dboeuf@hawaii.edu; edelong@hawaii.edu; dkarl@hawaii.edu,Dominique Boeuf; Edward DeLong; David Karl,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,500 m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1110728,1933,22.7519,,,158.0072,,,,,,,,,,,Acidimicrobiales bacterium JGI 01_L21,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-MO",,,,,Single Cell,,564953,614,37,1,375745,0.67,524906,93.02,524906,93.02,593,96.58,21,3.42,0,0,0,0,0,0,20,0,0,0,0,0,0,0,474,77.2,119,19.38,0,0,93,15.15,0,0,0,0,22,3.58,0,0,384,62.54,170,27.69,485,78.99,153,24.92,183,29.8,182,29.64,411,66.94,261,42.51,332,54.07,160,26.06,433,70.52,95,15.47,40,6.51,26,4.23,0,0,5,0.81,108,17.59,93,15.15,0,0,0,0,286,128,442,149,0,0,609,99.19,53,0,0,0,315,51.3
2721756004,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Acidimicrobiales bacterium JGI 01_L21 (unscreened),DOE Joint Genome Institute (JGI),2721756004,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified,unclassified,unclassified,Yes,0,120645,1110728,Microbial Minimal Draft Single Cell Raw Genome,Single Cell Analysis (unscreened),Ga0181235,Single Cell Analysis (unscreened),Gp0207905,Gs0128773,2017-03-23,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,84993,0,0,2017-04-10,JGI 01_L21,Reanalysis,,,,dboeuf@hawaii.edu; edelong@hawaii.edu; dkarl@hawaii.edu,Dominique Boeuf; Edward DeLong; David Karl,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,500 m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1110728,1933,22.7519,,,158.0072,,,,,,,,,,,Acidimicrobiales bacterium JGI 01_L21,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-MO",,,,,Single Cell,,910744,1020,118,1,601632,0.66,842060,92.54,842060,92.54,988,96.86,32,3.14,2,0,1,0,1,0,29,1,0,0,0,0,0,0,762,74.71,226,22.16,0,0,157,15.39,0,0,0,0,37,3.63,0,0,588,57.65,238,23.33,779,76.37,228,22.35,273,26.76,279,27.35,709,69.51,407,39.9,581,56.96,242,23.73,746,73.14,153,15,67,6.57,45,4.41,0,0,16,1.57,172,16.86,205,20.1,0,0,0,0,430,174,633,218,0,0,1006,98.63,137,0,0,0,528,51.76
2721756007,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Acidimicrobiales bacterium JGI 02_F18 (unscreened),DOE Joint Genome Institute (JGI),2721756007,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified,unclassified,unclassified,Yes,0,120648,1117378,Microbial Minimal Draft Single Cell Raw Genome,Single Cell Analysis (unscreened),Ga0181251,Single Cell Analysis (unscreened),Gp0207904,Gs0128773,2017-03-23,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,84993,0,0,2017-04-10,JGI 02_F18,Reanalysis,,,,dboeuf@hawaii.edu; edelong@hawaii.edu; dkarl@hawaii.edu,Dominique Boeuf; Edward DeLong; David Karl,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,125 m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1117378,1933,22.7897,,,157.9194,,,,,,,,,,,Acidimicrobiales bacterium JGI 02_F18,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-HO, Illumina NextSeq-MO",,,,,Single Cell,,86400,126,13,0,29344,0.34,83476,96.63,83476,96.63,119,94.44,7,5.56,2,0,1,0,1,0,4,1,0,0,0,0,0,0,97,76.98,22,17.46,0,0,2,1.59,0,0,0,0,5,3.97,0,0,70,55.56,31,24.6,97,76.98,52,41.27,24,19.05,52,41.27,67,53.17,64,50.79,55,43.65,24,19.05,95,75.4,39,30.95,8,6.35,31,24.6,0,0,0,0,27,21.43,86,68.25,0,0,0,0,70,31,131,54,0,0,126,100,13,0,0,0,77,61.11
2724679606,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Acidimicrobiales bacterium JGI 02_F7 (unscreened),DOE Joint Genome Institute (JGI),2724679606,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified,unclassified,unclassified,Yes,0,121118,1117379,Microbial Minimal Draft Single Cell Raw Genome,Single Cell Analysis (unscreened),Ga0181288,Single Cell Analysis (unscreened),Gp0207903,Gs0128773,2017-04-11,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,84993,0,0,2017-04-21,JGI 02_F7,Reanalysis,,,,edelong@hawaii.edu; dkarl@hawaii.edu; dboeuf@hawaii.edu,Edward DeLong; David Karl; Dominique Boeuf,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,125 m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1117379,1933,22.7897,,,157.9194,,,,,,,,,,,Acidimicrobiales bacterium JGI 02_F7,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-HO, Illumina NextSeq-MO",,,,,Single Cell,,229449,300,54,0,72673,0.32,220313,96.08,220313,96.08,295,98.33,5,1.67,2,1,0,0,1,0,2,1,0,0,0,0,0,0,229,76.33,66,22,0,0,7,2.33,0,0,0,0,13,4.33,0,0,151,50.33,58,19.33,235,78.33,99,33,75,25,92,30.67,203,67.67,132,44,163,54.33,74,24.67,221,73.67,72,24,32,10.67,27,9,0,0,6,2,60,20,205,68.33,0,0,0,0,144,56,263,103,0,0,299,99.67,55,0,0,0,149,49.67
2721755957,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Acidimicrobiales bacterium JGI 02_G18 (contamination screened),DOE Joint Genome Institute (JGI),2721755957,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified,unclassified,unclassified,Yes,0,120043,1110341,Microbial Minimal Draft Single Cell Screened Genome,Single Cell Analysis (screened),Ga0181849,Single Cell Analysis (screened),Gp0207902,Gs0128773,2017-03-23,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,84993,0,0,2017-04-10,JGI 02_G18,Primary,,,,dkarl@hawaii.edu; edelong@hawaii.edu; dboeuf@hawaii.edu,David Karl; Edward DeLong; Dominique Boeuf,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,125 m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1110341,1933,27.7897,,,157.9194,,,,,,,,,,,Acidimicrobiales bacterium JGI 02_G18,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-HO",,,,,Single Cell,,861277,957,23,0,281602,0.33,831196,96.51,831196,96.51,931,97.28,26,2.72,0,0,0,0,0,0,24,0,0,0,0,0,0,0,734,76.7,197,20.59,0,0,73,7.63,0,0,0,0,50,5.22,0,0,616,64.37,237,24.76,755,78.89,343,35.84,305,31.87,353,36.89,578,60.4,511,53.4,420,43.89,274,28.63,657,68.65,230,24.03,89,9.3,87,9.09,0,0,28,2.93,238,24.87,660,68.97,0,0,0,0,529,200,758,344,0,0,957,100,30,0,0,0,511,53.4
2721755947,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Acidimicrobiales bacterium JGI 02_G18 (unscreened),DOE Joint Genome Institute (JGI),2721755947,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified,unclassified,unclassified,Yes,0,119906,1110341,Microbial Minimal Draft Single Cell Raw Genome,Single Cell Analysis (unscreened),Ga0181177,Single Cell Analysis (unscreened),Gp0207902,Gs0128773,2017-03-23,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,84993,0,0,2017-04-10,JGI 02_G18,Reanalysis,,,,dkarl@hawaii.edu; edelong@hawaii.edu; dboeuf@hawaii.edu,David Karl; Edward DeLong; Dominique Boeuf,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,125 m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1110341,1933,27.7897,,,157.9194,,,,,,,,,,,Acidimicrobiales bacterium JGI 02_G18,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-HO",,,,,Single Cell,,913061,1026,34,0,298677,0.33,880687,96.46,880687,96.46,995,96.98,31,3.02,2,1,0,0,1,0,26,3,0,0,0,0,0,0,779,75.93,216,21.05,0,0,77,7.5,0,0,0,0,52,5.07,0,0,647,63.06,252,24.56,799,77.88,362,35.28,321,31.29,367,35.77,628,61.21,534,52.05,461,44.93,290,28.27,705,68.71,239,23.29,94,9.16,89,8.67,0,0,30,2.92,255,24.85,707,68.91,0,0,0,0,553,211,789,363,0,0,1025,99.9,41,0,0,0,543,52.92
2721755974,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Acidimicrobiales bacterium JGI 02_L8 (unscreened),DOE Joint Genome Institute (JGI),2721755974,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified,unclassified,unclassified,Yes,0,120196,1117381,Microbial Minimal Draft Single Cell Raw Genome,Single Cell Analysis (unscreened),Ga0181252,Single Cell Analysis (unscreened),Gp0207901,Gs0128773,2017-03-23,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,84993,0,0,2017-04-10,JGI 02_L8,Reanalysis,,,,edelong@hawaii.edu; dkarl@hawaii.edu; dboeuf@hawaii.edu,Edward DeLong; David Karl; Dominique Boeuf,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,125 m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1117381,1933,22.7897,,,157.9194,,,,,,,,,,,Acidimicrobiales bacterium JGI 02_L8,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-HO, Illumina NextSeq-MO",,,,,Single Cell,,45533,56,14,0,14733,0.32,43868,96.34,43868,96.34,55,98.21,1,1.79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,71.43,15,26.79,0,0,0,0,0,0,0,0,5,8.93,0,0,24,42.86,11,19.64,41,73.21,18,32.14,15,26.79,13,23.21,42,75,23,41.07,32,57.14,12,21.43,43,76.79,10,17.86,4,7.14,3,5.36,0,0,1,1.79,17,30.36,35,62.5,0,0,0,0,24,11,55,18,0,0,55,98.21,13,0,0,0,30,53.57
2721755967,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Acidimicrobiales bacterium JGI 04_F11 (contamination screened),DOE Joint Genome Institute (JGI),2721755967,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified,unclassified,unclassified,Yes,0,120102,1117385,Microbial Minimal Draft Single Cell Screened Genome,Single Cell Analysis (screened),Ga0181873,Single Cell Analysis (screened),Gp0207900,Gs0128773,2017-03-23,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,84993,0,0,2017-04-10,JGI 04_F11,Primary,,,,dkarl@hawaii.edu; edelong@hawaii.edu; dboeuf@hawaii.edu,David Karl; Edward DeLong; Dominique Boeuf,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,25 m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1117385,1933,22.6617,,,157.9772,,,,,,,,,,,Acidimicrobiales bacterium JGI 04_F11,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-HO, Illumina NextSeq-MO",,,,,Single Cell,,459181,523,24,0,150373,0.33,444941,96.9,444941,96.9,505,96.56,18,3.44,0,0,0,0,0,0,17,0,0,0,0,0,0,0,400,76.48,105,20.08,0,0,18,3.44,0,0,0,0,32,6.12,0,0,332,63.48,119,22.75,406,77.63,194,37.09,164,31.36,177,33.84,328,62.72,268,51.24,237,45.32,147,28.11,358,68.45,112,21.41,49,9.37,29,5.54,0,0,12,2.29,123,23.52,355,67.88,0,0,0,0,305,110,460,195,0,0,523,100,25,0,0,0,291,55.64
2721755966,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Acidimicrobiales bacterium JGI 04_F11 (unscreened),DOE Joint Genome Institute (JGI),2721755966,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified,unclassified,unclassified,Yes,0,120101,1117385,Microbial Minimal Draft Single Cell Raw Genome,Single Cell Analysis (unscreened),Ga0181253,Single Cell Analysis (unscreened),Gp0207900,Gs0128773,2017-03-23,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,84993,0,0,2017-04-10,JGI 04_F11,Reanalysis,,,,dkarl@hawaii.edu; edelong@hawaii.edu; dboeuf@hawaii.edu,David Karl; Edward DeLong; Dominique Boeuf,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,25 m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1117385,1933,22.6617,,,157.9772,,,,,,,,,,,Acidimicrobiales bacterium JGI 04_F11,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-HO, Illumina NextSeq-MO",,,,,Single Cell,,584398,679,50,0,192675,0.33,564875,96.66,564875,96.66,652,96.02,27,3.98,3,1,1,0,1,0,23,1,0,0,0,0,0,0,511,75.26,141,20.77,0,0,35,5.15,0,0,0,0,35,5.15,0,0,413,60.82,145,21.35,520,76.58,237,34.9,186,27.39,214,31.52,438,64.51,326,48.01,326,48.01,168,24.74,484,71.28,138,20.32,54,7.95,42,6.19,0,0,17,2.5,160,23.56,465,68.48,0,0,0,0,373,132,557,237,0,0,679,100,52,0,0,0,366,53.9
2724679907,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Acidimicrobiales bacterium JGI 04_J18 (unscreened),DOE Joint Genome Institute (JGI),2724679907,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified,unclassified,unclassified,Yes,0,123522,1117386,Microbial Minimal Draft Single Cell Raw Genome,Single Cell Analysis (unscreened),Ga0183517,Single Cell Analysis (unscreened),Gp0209559,Gs0128773,2017-04-11,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,84993,0,0,2017-04-21,JGI 04_J18,Reanalysis,,,,edelong@hawaii.edu; dkarl@hawaii.edu; dboeuf@hawaii.edu,Edward DeLong; David Karl; Dominique Boeuf,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,25m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1117386,1933,22.6617,,,157.9772,,,,,,,,,,,Acidimicrobiales bacterium JGI 04_J18,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-MO, Illumina NextSeq-HO",,,,,Single Cell,,115304,164,31,0,36877,0.32,110220,95.6,110220,95.6,155,94.51,9,5.49,2,0,1,0,1,0,7,0,0,0,0,0,0,0,113,68.9,42,25.61,0,0,0,0,0,0,0,0,5,3.05,0,0,75,45.73,26,15.85,112,68.29,55,33.54,29,17.68,43,26.22,112,68.29,55,33.54,100,60.98,29,17.68,126,76.83,28,17.07,8,4.88,16,9.76,0,0,1,0.61,31,18.9,103,62.8,0,0,0,0,72,26,135,56,0,0,162,98.78,31,0,0,0,71,43.29
2721756046,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Acidimicrobiales bacterium JGI _01_G15 (contamination screened),DOE Joint Genome Institute (JGI),2721756046,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified,unclassified,unclassified,Yes,0,120761,1110750,Microbial Minimal Draft Single Cell Screened Genome,Single Cell Analysis (screened),Ga0182385,Single Cell Analysis (screened),Gp0207911,Gs0128773,2017-03-23,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,84993,0,0,2017-04-10,JGI _01_G15,Primary,,,,dboeuf@hawaii.edu; edelong@hawaii.edu; dkarl@hawaii.edu,Dominique Boeuf; Edward DeLong; David Karl,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,500 m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1110750,1933,22.7519,,,158.0072,,,,,,,,,,,Acidimicrobiales bacterium JGI _01_G15,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-HO",,,,,Single Cell,,513055,506,22,0,344442,0.67,478373,93.24,478373,93.24,498,98.42,8,1.58,0,0,0,0,0,0,8,0,0,0,0,0,0,0,400,79.05,98,19.37,0,0,70,13.83,0,0,0,0,24,4.74,0,0,327,64.62,131,25.89,414,81.82,111,21.94,142,28.06,156,30.83,342,67.59,228,45.06,270,53.36,133,26.28,365,72.13,85,16.8,36,7.11,21,4.15,0,0,15,2.96,89,17.59,84,16.6,0,0,0,0,255,97,382,113,0,0,502,99.21,41,0,0,0,287,56.72
2721756013,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Acidimicrobiales bacterium JGI _01_G15 (unscreened),DOE Joint Genome Institute (JGI),2721756013,Actinobacteria,Acidimicrobiia,Acidimicrobiales,unclassified,unclassified,unclassified,Yes,0,120654,1110750,Microbial Minimal Draft Single Cell Raw Genome,Single Cell Analysis (unscreened),Ga0181247,Single Cell Analysis (unscreened),Gp0207911,Gs0128773,2017-03-23,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,84993,0,0,2017-04-10,JGI _01_G15,Reanalysis,,,,dboeuf@hawaii.edu; edelong@hawaii.edu; dkarl@hawaii.edu,Dominique Boeuf; Edward DeLong; David Karl,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,500 m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1110750,1933,22.7519,,,158.0072,,,,,,,,,,,Acidimicrobiales bacterium JGI _01_G15,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-HO",,,,,Single Cell,,703027,708,62,0,468954,0.67,655553,93.27,655553,93.27,695,98.16,13,1.84,3,1,1,0,1,0,10,0,0,0,0,0,0,0,554,78.25,141,19.92,0,0,94,13.28,0,0,0,0,28,3.95,0,0,424,59.89,162,22.88,568,80.23,166,23.45,175,24.72,212,29.94,483,68.22,307,43.36,388,54.8,161,22.74,534,75.42,122,17.23,41,5.79,43,6.07,0,0,19,2.68,126,17.8,133,18.79,0,0,0,0,326,119,511,166,0,0,696,98.31,79,0,0,0,390,55.08
2651870138,Bacteria,Draft,"Water column microbial communities from Red Sea, Saudi Arabia",Acidimicrobiia bacterium REDSEA-S09_B7,King Abdullah University of Science and Technology,2651870138,Actinobacteria,Acidimicrobiia,unclassified,unclassified,unclassified,unclassified,Yes,0,79842,0,,Genome from Metagenome,Ga0113931,Genome from Metagenome,Gp0131558,Gs0116308,2016-03-01,IDBA_UD,,recovered per submitter,2017-05-01,,No,,Yes,Yes,84992,0,0,2016-05-05,,Primary,,fauziharoon@gmail.com,Fauzi Haroon,fauziharoon@gmail.com,Fauzi Haroon,,,,,,,,,fauziharoon@gmail.com,Fauzi Haroon,,No,500m,,Environmental,Aquatic,,Marine,,,,"Red Sea, Saudi Arabia",,,Metagenome,,,Marine,,,,Water columns,,,,17.996,,,39.799,,,,,,,,,,,"Water column microbial communities from Red Sea, Saudi Arabia - depth 500m, sample09",,,,0,,0,0,0,0,,,,,,,,,,,,,,,,,2023823,2276,226,0,1448029,0.72,1857978,91.89,1857978,91.89,2235,98.2,41,1.8,0,0,0,0,0,0,39,0,0,0,0,0,0,0,1774,77.94,461,20.25,0,0,377,16.56,0,0,0,0,97,4.26,0,0,1270,55.8,504,22.14,1790,78.65,585,25.7,766,33.66,784,34.45,1451,63.75,1163,51.1,1072,47.1,689,30.27,1546,67.93,384,16.87,145,6.37,126,5.54,0,0,51,2.24,349,15.33,339,14.89,0,0,0,0,834,319,1234,559,0,0,2244,98.59,308,108,4.75,8,1249,54.88
2651870139,Bacteria,Draft,"Water column microbial communities from Red Sea, Saudi Arabia",Acidimicrobiia bacterium REDSEA-S14_B4,King Abdullah University of Science and Technology,2651870139,Actinobacteria,Acidimicrobiia,unclassified,unclassified,unclassified,unclassified,Yes,0,79843,0,,Genome from Metagenome,Ga0113932,Genome from Metagenome,Gp0131561,Gs0116308,2016-03-01,IDBA_UD,,made public per user request (Mohamed Fauzi Haroon 05/05/16 email),2017-05-01,,No,,Yes,Yes,84992,0,0,2016-05-05,,Primary,,fauziharoon@gmail.com,Fauzi Haroon,fauziharoon@gmail.com,Fauzi Haroon,,,,,,,,,fauziharoon@gmail.com,Fauzi Haroon,,No,200m,,Environmental,Aquatic,,Marine,,,,"Red Sea, Saudi Arabia",,,Metagenome,,,Marine,,,,Water columns,,,,18.58,,,40.743,,,,,,,,,,,"Water column microbial communities from Red Sea, Saudi Arabia - depth 200m, sample14",,,,0,,0,0,0,0,,,,,,,,,,,,,,,,,2120129,2336,257,0,1517162,0.72,1948059,91.91,1948059,91.91,2296,98.29,40,1.71,1,0,1,0,0,0,37,2,0,0,0,0,0,0,1828,78.25,468,20.03,0,0,418,17.89,0,0,0,0,91,3.9,0,0,1349,57.75,549,23.5,1844,78.94,611,26.16,795,34.03,803,34.38,1493,63.91,1196,51.2,1100,47.09,715,30.61,1581,67.68,409,17.51,154,6.59,128,5.48,0,0,54,2.31,383,16.4,349,14.94,0,0,0,0,880,335,1256,572,0,0,2296,98.29,319,108,4.62,14,1296,55.48
