"Contig_id","Nb.genes.contigs","Fragment","Nb.genes","Category","Nb.phage.hallmark.genes","Phage.gene.enrichment.sig","Non.Caudovirales.phage.gene.enrichment.sig","Pfam.depletion.sig","Uncharacterized.enrichment.sig","Strand.switch.depletion.sig","Short.genes.enrichment.sig","Scaffold.ID","Scaffold.Name","Genome.ID","Genome","Gene.Count","Sequence.Length..bp.","GC.Content","Read.Depth","Prophages.per.scaffold","Prophages.per.genome"
"2718228273_Ga0174870_11",3997,"2718228273_Ga0174870_11-gene_1093-gene_1155",63,3,0,"","","gene_1093-gene_1155:9.63253110578467","gene_1095-gene_1155:3.78798000260844","","",2718228273,"Colwellia sp. PAMC 20917 : Ga0174870_11",2718217952,"Colwellia sp. PAMC 20917",4072,4683314,0.38,1,2,2
"2718228273_Ga0174870_11",3997,"2718228273_Ga0174870_11-gene_2263-gene_2327",65,3,0,"","","gene_2263-gene_2327:4.14543050279847","gene_2263-gene_2327:4.14543050279847","","gene_2277-gene_2316:4.17285894571509",2718228273,"Colwellia sp. PAMC 20917 : Ga0174870_11",2718217952,"Colwellia sp. PAMC 20917",4072,4683314,0.38,1,2,2
"2718228346_Ga0175161_11",2608,"2718228346_Ga0175161_11-gene_1608-gene_1702",95,3,0,"","","gene_1608-gene_1702:6.38640717793176","gene_1615-gene_1701:3.77256908335429","","",2718228346,"Gramella sp. LPB0144 : Ga0175161_11",2718217989,"Gramella sp. LPB0144",2706,2978889,0.38,1,1,1
"2718228355_Ga0175168_11",3547,"2718228355_Ga0175168_11-gene_1545-gene_1628",84,3,0,"","","gene_1545-gene_1628:13.30797710526780","gene_1545-gene_1628:4.27691195484286","","",2718228355,"Salegentibacter sp. T436 : Ga0175168_11",2718217993,"Salegentibacter sp. T436",3695,4086550,0.37,1,1,1
"2718228555_Ga0175862_11",3396,"2718228555_Ga0175862_11-gene_817-gene_837",21,3,0,"","","gene_817-gene_837:6.94145427493406","gene_817-gene_836:3.34765451631843","","",2718228555,"Rhodobacter sp. LPB0142 : Ga0175862_11",2718218090,"Rhodobacter sp. LPB0142",3433,3462926,0.67,1,3,3
"2721800935_Ga0175699_12",4233,"2721800935_Ga0175699_12-gene_1265-gene_1361",97,3,0,"","","gene_1265-gene_1361:5.09392042236206","gene_1265-gene_1324:3.31865724938120","","",2721800935,"Bacillus sp. Alg07 : Ga0175699_12",2721755502,"Bacillus weihaiensis Alg07",4318,4344873,0.36,1,5,5
"2721800935_Ga0175699_12",4233,"2721800935_Ga0175699_12-gene_3788-gene_3875",88,3,0,"","","gene_3788-gene_3875:12.64920410167570","gene_3789-gene_3875:4.79288541369119","","",2721800935,"Bacillus sp. Alg07 : Ga0175699_12",2721755502,"Bacillus weihaiensis Alg07",4318,4344873,0.36,1,5,5
"2721800935_Ga0175699_12",4233,"2721800935_Ga0175699_12-gene_4069-gene_4168",100,3,0,"","","gene_4069-gene_4168:4.47212064555528","gene_4069-gene_4106:3.00454559434171","","gene_4069-gene_4103:4.50348870668851",2721800935,"Bacillus sp. Alg07 : Ga0175699_12",2721755502,"Bacillus weihaiensis Alg07",4318,4344873,0.36,1,5,5
"2721800962_Ga0175322_11",3591,"2721800962_Ga0175322_11-gene_2232-gene_2293",62,3,0,"","","gene_2232-gene_2293:5.79388644904325","gene_2246-gene_2256:2.00037108614214","","",2721800962,"Alteromonas sp. RW2A1 : Ga0175322_11",2721755521,"Alteromonas sp. RW2A1",3709,4143824,0.44,1,1,1
"2721801272_Ga0176028_11",3419,"2721801272_Ga0176028_11-gene_1468-gene_1515",48,3,0,"","","gene_1468-gene_1515:6.46339237234213","gene_1468-gene_1515:6.46339237234213","","",2721801272,"Cellulophaga lytica DAU203 : Ga0176028_11",2721755689,"Cellulophaga lytica DAU203",3498,3952957,0.32,1,4,4
"2721801272_Ga0176028_11",3419,"2721801272_Ga0176028_11-gene_2385-gene_2442",58,3,0,"","","gene_2385-gene_2442:14.01094819028464","gene_2388-gene_2440:11.16810278545990","","",2721801272,"Cellulophaga lytica DAU203 : Ga0176028_11",2721755689,"Cellulophaga lytica DAU203",3498,3952957,0.32,1,4,4
"2721801272_Ga0176028_11",3419,"2721801272_Ga0176028_11-gene_2650-gene_2729",80,3,0,"","","gene_2650-gene_2729:7.34190409579519","gene_2659-gene_2729:4.75296131498555","","",2721801272,"Cellulophaga lytica DAU203 : Ga0176028_11",2721755689,"Cellulophaga lytica DAU203",3498,3952957,0.32,1,4,4
"2721801272_Ga0176028_11",3419,"2721801272_Ga0176028_11-gene_545-gene_627",83,3,0,"","","gene_545-gene_627:6.52712720187755","gene_545-gene_616:3.82730893323139","","",2721801272,"Cellulophaga lytica DAU203 : Ga0176028_11",2721755689,"Cellulophaga lytica DAU203",3498,3952957,0.32,1,4,4
"2721801484_Ga0175998_12",3657,"2721801484_Ga0175998_12-gene_2983-gene_3022",40,3,0,"","","gene_2983-gene_3022:11.69373124187362","gene_2985-gene_3022:6.94089980847477","","",2721801484,"Alteromonas mediterranea RG65 : Ga0175998_12",2721755799,"Alteromonas mediterranea RG65",3744,4349864,0.45,1,2,2
"2721801484_Ga0175998_12",3657,"2721801484_Ga0175998_12-gene_465-gene_503",39,3,0,"","","gene_465-gene_503:17.06505465801152","gene_465-gene_503:13.85011655442496","","",2721801484,"Alteromonas mediterranea RG65 : Ga0175998_12",2721755799,"Alteromonas mediterranea RG65",3744,4349864,0.45,1,2,2
"2721801511_Ga0175657_12",2974,"2721801511_Ga0175657_12-gene_323-gene_351",29,3,0,"","","gene_323-gene_351:4.07057605128642","gene_329-gene_349:4.02288910879987","","",2721801511,"Donghicola sp. JLT3646 : Ga0175657_12",2721755812,"Marivivens sp. JLT3646",3026,2978145,0.56,1,1,1
"2724812406_K01M1_chromosome1",3086,"2724812406_K01M1_chromosome1-gene_1363-gene_1387",25,3,0,"","","gene_1363-gene_1387:11.62297381589613","gene_1365-gene_1387:6.68153790604982","","",2724812406,"Vibrio alginolyticus K01M1 (K01M1) : K01M1_chromosome1",2724679807,"Vibrio alginolyticus K01M1 (K01M1)",3215,3468303,0.44,1,3,3
"2724812406_K01M1_chromosome1",3086,"2724812406_K01M1_chromosome1-gene_1769-gene_1868",100,3,0,"","","gene_1769-gene_1868:12.10570961171065","gene_1769-gene_1868:3.47088109604894","","",2724812406,"Vibrio alginolyticus K01M1 (K01M1) : K01M1_chromosome1",2724679807,"Vibrio alginolyticus K01M1 (K01M1)",3215,3468303,0.44,1,3,3
"2724812408_K04M1_chromosome1",3098,"2724812408_K04M1_chromosome1-gene_1370-gene_1394",25,3,0,"","","gene_1370-gene_1394:11.62125836475761","gene_1372-gene_1394:6.67982245491130","","",2724812408,"Vibrio alginolyticus K04M1 (K04M1) : K04M1_chromosome1",2724679808,"Vibrio alginolyticus K04M1 (K04M1)",3225,3473127,0.44,1,3,3
"2724812408_K04M1_chromosome1",3098,"2724812408_K04M1_chromosome1-gene_1777-gene_1877",101,3,0,"","","gene_1777-gene_1875:12.41397888024579","gene_1817-gene_1877:3.19948978743473","","",2724812408,"Vibrio alginolyticus K04M1 (K04M1) : K04M1_chromosome1",2724679808,"Vibrio alginolyticus K04M1 (K04M1)",3225,3473127,0.44,1,3,3
"2724812413_K04M3_chromosome1",3104,"2724812413_K04M3_chromosome1-gene_1373-gene_1397",25,3,0,"","","gene_1373-gene_1397:11.62040317350936","gene_1375-gene_1397:6.67896726366305","","",2724812413,"Vibrio alginolyticus K04M3 (K04M3) : K04M3_chromosome1",2724679809,"Vibrio alginolyticus K04M3 (K04M3)",3229,3476174,0.44,1,3,3
"2724812413_K04M3_chromosome1",3104,"2724812413_K04M3_chromosome1-gene_1784-gene_1883",100,3,0,"","","gene_1784-gene_1883:12.10313896932388","gene_1784-gene_1883:3.46831045366217","","",2724812413,"Vibrio alginolyticus K04M3 (K04M3) : K04M3_chromosome1",2724679809,"Vibrio alginolyticus K04M3 (K04M3)",3229,3476174,0.44,1,3,3
"2724812416_K04M5_chromosome1",3080,"2724812416_K04M5_chromosome1-gene_1337-gene_1361",25,3,0,"","","gene_1337-gene_1361:11.62383408916897","gene_1339-gene_1361:6.68239817932266","","",2724812416,"Vibrio alginolyticus K04M5 (Vibrio alginolyticus K04M5) : K04M5_chromosome1",2724679810,"Vibrio alginolyticus K04M5 (Vibrio alginolyticus K04M5)",3220,3470916,0.44,1,3,3
"2724812416_K04M5_chromosome1",3080,"2724812416_K04M5_chromosome1-gene_1765-gene_1865",101,3,0,"","","gene_1765-gene_1863:12.41655460465716","gene_1805-gene_1865:3.20206551184609","","",2724812416,"Vibrio alginolyticus K04M5 (Vibrio alginolyticus K04M5) : K04M5_chromosome1",2724679810,"Vibrio alginolyticus K04M5 (Vibrio alginolyticus K04M5)",3220,3470916,0.44,1,3,3
"2724812419_K05K4_chromosome1",3105,"2724812419_K05K4_chromosome1-gene_1361-gene_1385",25,3,0,"","","gene_1361-gene_1385:11.62026080521373","gene_1363-gene_1385:6.67882489536742","","",2724812419,"Vibrio alginolyticus K05K4 (K05K4) : K05K4_chromosome1",2724679811,"Vibrio alginolyticus K05K4 (K05K4)",3230,3473579,0.45,1,4,4
"2724812419_K05K4_chromosome1",3105,"2724812419_K05K4_chromosome1-gene_1785-gene_1884",100,3,0,"","","gene_1785-gene_1884:12.10299660102825","gene_1785-gene_1884:3.46816808536655","","",2724812419,"Vibrio alginolyticus K05K4 (K05K4) : K05K4_chromosome1",2724679811,"Vibrio alginolyticus K05K4 (K05K4)",3230,3473579,0.45,1,4,4
"2724812723_K06K5_chromosome1",3091,"2724812723_K06K5_chromosome1-gene_1371-gene_1395",25,3,0,"","","gene_1371-gene_1395:11.62225822093788","gene_1373-gene_1395:6.68082231109157","","",2724812723,"Vibrio alginolyticus K06K5 (K06K5) : K06K5_chromosome1",2724679823,"Vibrio alginolyticus K06K5 (K06K5)",3222,3471297,0.45,1,3,3
"2724812723_K06K5_chromosome1",3091,"2724812723_K06K5_chromosome1-gene_1777-gene_1876",100,3,0,"","","gene_1777-gene_1876:12.10499401675240","gene_1777-gene_1876:3.47016550109069","","",2724812723,"Vibrio alginolyticus K06K5 (K06K5) : K06K5_chromosome1",2724679823,"Vibrio alginolyticus K06K5 (K06K5)",3222,3471297,0.45,1,3,3
"2724812731_K09K1_contig000002",3096,"2724812731_K09K1_contig000002-gene_192-gene_216",25,3,0,"","","gene_192-gene_216:11.62154380313916","gene_192-gene_214:6.68010789329285","","",2724812731,"Vibrio alginolyticus K09K1 (K09K1) : K09K1_contig000002",2724679826,"Vibrio alginolyticus K09K1 (K09K1)",3223,3465619,0.45,1,5,5
"2724812731_K09K1_contig000002",3096,"2724812731_K09K1_contig000002-gene_2779-gene_2877",99,3,0,"","","gene_2779-gene_2877:12.41426431862734","gene_2779-gene_2877:3.65544165674986","","",2724812731,"Vibrio alginolyticus K09K1 (K09K1) : K09K1_contig000002",2724679826,"Vibrio alginolyticus K09K1 (K09K1)",3223,3465619,0.45,1,5,5
"2724812732_K10K4_chromosome1",3114,"2724812732_K10K4_chromosome1-gene_1339-gene_1363",25,3,0,"","","gene_1339-gene_1363:11.61898158637456","gene_1341-gene_1363:6.67754567652825","","",2724812732,"Vibrio alginolyticus K10K4 (K10K4) : K10K4_chromosome1",2724679827,"Vibrio alginolyticus K10K4 (K10K4)",3240,3494647,0.45,1,4,4
"2724812732_K10K4_chromosome1",3114,"2724812732_K10K4_chromosome1-gene_1758-gene_1857",100,3,0,"","","gene_1758-gene_1857:12.10171738218908","gene_1758-gene_1857:3.46688886652738","","",2724812732,"Vibrio alginolyticus K10K4 (K10K4) : K10K4_chromosome1",2724679827,"Vibrio alginolyticus K10K4 (K10K4)",3240,3494647,0.45,1,4,4
"2724812734_K08M3_chromosome1",3087,"2724812734_K08M3_chromosome1-gene_1360-gene_1384",25,3,0,"","","gene_1360-gene_1384:11.62283060254548","gene_1362-gene_1384:6.68139469269917","","",2724812734,"Vibrio alginolyticus K08M3 (K08M3) : K08M3_chromosome1",2724679828,"Vibrio alginolyticus K08M3 (K08M3)",3222,3468139,0.44,1,3,3
"2724812734_K08M3_chromosome1",3087,"2724812734_K08M3_chromosome1-gene_1770-gene_1870",101,3,0,"","","gene_1770-gene_1868:12.41555111803366","gene_1810-gene_1870:3.20106202522260","","",2724812734,"Vibrio alginolyticus K08M3 (K08M3) : K08M3_chromosome1",2724679828,"Vibrio alginolyticus K08M3 (K08M3)",3222,3468139,0.44,1,3,3
"2728434717_Ga0175483_11",5078,"2728434717_Ga0175483_11-gene_4310-gene_4351",42,3,0,"","","gene_4310-gene_4351:11.48341495977548","gene_4310-gene_4346:7.32497744347822","","",2728434717,"Mesorhizobium sp. B7 : Ga0175483_11",2728369379,"Mesorhizobium sp. B7",5099,5158483,0.65,1,5,5
"2728434717_Ga0175483_11",5078,"2728434717_Ga0175483_11-gene_825-gene_914",90,3,0,"","","gene_825-gene_914:38.67487290217897","gene_825-gene_914:19.12339423390035","","gene_839-gene_870:5.36171345776442",2728434717,"Mesorhizobium sp. B7 : Ga0175483_11",2728369379,"Mesorhizobium sp. B7",5099,5158483,0.65,1,5,5
"637000158_NC_003910",4527,"637000158_NC_003910-gene_303-gene_340",38,3,0,"","","gene_303-gene_338:10.46064990477435","gene_303-gene_340:6.84696517242468","","gene_303-gene_326:3.65801181878245",637000158,"Colwellia psychrerythraea 34H: NC_003910",637000081,"Colwellia psychrerythraea 34H",5066,5373180,0.38,NA,2,2
"637000158_NC_003910",4527,"637000158_NC_003910-gene_774-gene_798",25,3,0,"","","gene_774-gene_798:6.33314963072100","gene_774-gene_790:2.68307933390295","","",637000158,"Colwellia psychrerythraea 34H: NC_003910",637000081,"Colwellia psychrerythraea 34H",5066,5373180,0.38,NA,2,2
"637000233_NC_005027",5269,"637000233_NC_005027-gene_1-gene_28",28,3,0,"","","gene_1-gene_28:13.43509802871486","gene_1-gene_28:9.68630431939417","","",637000233,"Rhodopirellula baltica SH 1: NC_005027",637000236,"Rhodopirellula baltica SH 1",7414,7145576,0.55,NA,5,5
"637000233_NC_005027",5269,"637000233_NC_005027-gene_1063-gene_1166",104,3,0,"","","gene_1063-gene_1161:5.18310088998244","gene_1067-gene_1166:2.16233297626343","","",637000233,"Rhodopirellula baltica SH 1: NC_005027",637000236,"Rhodopirellula baltica SH 1",7414,7145576,0.55,NA,5,5
"637000233_NC_005027",5269,"637000233_NC_005027-gene_1561-gene_1633",73,3,0,"","","gene_1561-gene_1633:9.33463172774765","gene_1581-gene_1633:3.70827387383731","","",637000233,"Rhodopirellula baltica SH 1: NC_005027",637000236,"Rhodopirellula baltica SH 1",7414,7145576,0.55,NA,5,5
"637000233_NC_005027",5269,"637000233_NC_005027-gene_302-gene_526",225,3,0,"","","gene_427-gene_526:6.86031777919741;gene_302-gene_400:2.86822302793735","gene_368-gene_445:2.32593647929958","","",637000233,"Rhodopirellula baltica SH 1: NC_005027",637000236,"Rhodopirellula baltica SH 1",7414,7145576,0.55,NA,5,5
"637000233_NC_005027",5269,"637000233_NC_005027-gene_4485-gene_4674",190,3,0,"","","gene_4575-gene_4674:8.90294437591637;gene_4485-gene_4559:7.87001977104728","gene_4489-gene_4588:6.21372995236744","","",637000233,"Rhodopirellula baltica SH 1: NC_005027",637000236,"Rhodopirellula baltica SH 1",7414,7145576,0.55,NA,5,5
"637000420_NC_007484",3234,"637000420_NC_007484-gene_386-gene_478",93,3,0,"","","gene_386-gene_478:10.34965773538268","","","gene_404-gene_472:7.61664373285463",637000420,"Nitrosococcus oceani ATCC 19707: NC_007484",637000194,"Nitrosococcus oceani C-107",3147,3481691,0.5,NA,1,1
"637000441_NC_007516",2824,"637000441_NC_007516-gene_1086-gene_1155",70,3,0,"","","gene_1086-gene_1155:18.76578314204786","gene_1092-gene_1151:10.06947641818455","","gene_1087-gene_1151:12.45083234554818",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11
"637000441_NC_007516",2824,"637000441_NC_007516-gene_1283-gene_1297",15,3,0,"","","gene_1283-gene_1297:4.83672548172080","gene_1283-gene_1297:4.83672548172080","","",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11
"637000441_NC_007516",2824,"637000441_NC_007516-gene_1507-gene_1643",137,3,0,"","","gene_1524-gene_1623:23.85012985150659","gene_1546-gene_1643:17.91153480960982;gene_1507-gene_1538:2.76445648053004","","gene_1544-gene_1643:28.25784837852106",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11
"637000441_NC_007516",2824,"637000441_NC_007516-gene_1656-gene_1755",100,3,0,"","","gene_1656-gene_1755:10.62611644956786","gene_1720-gene_1755:4.90704059050625","","",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11
"637000441_NC_007516",2824,"637000441_NC_007516-gene_1872-gene_1892",21,3,0,"","","gene_1872-gene_1892:7.02298095142699","gene_1872-gene_1892:5.43555597400137","","",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11
"637000441_NC_007516",2824,"637000441_NC_007516-gene_1976-gene_2039",64,3,0,"","","gene_1976-gene_2039:7.67561864066463","gene_1976-gene_2015:3.33237064684410","","gene_1976-gene_2012:2.25568318541169",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11
"637000441_NC_007516",2824,"637000441_NC_007516-gene_2325-gene_2419",95,3,0,"","","gene_2325-gene_2419:5.71017631035474","gene_2325-gene_2419:3.32464508226738","","gene_2332-gene_2419:3.67909993999057",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11
"637000441_NC_007516",2824,"637000441_NC_007516-gene_2596-gene_2707",112,3,0,"","","gene_2609-gene_2707:7.37380916852016","gene_2596-gene_2617:2.25466099739259","","gene_2609-gene_2618:2.63943744629336",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11
"637000441_NC_007516",2824,"637000441_NC_007516-gene_969-gene_1002",34,3,0,"","","gene_969-gene_1002:12.27316061812982","gene_974-gene_1002:5.19806951632947","","",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11
"637000467_NC_007645",6442,"637000467_NC_007645-gene_1894-gene_1932",39,3,0,"","","gene_1894-gene_1932:4.23454857124416","gene_1894-gene_1932:3.32903638468943","","",637000467,"Hahella chejuensis KCTC 2396: NC_007645",637000128,"Hahella chejuensis KCTC 2396",6875,7215267,0.54,NA,11,11
"637000467_NC_007645",6442,"637000467_NC_007645-gene_2880-gene_2978",99,3,0,"","","gene_2880-gene_2978:8.37461645372853","gene_2880-gene_2978:5.09499029527854","","",637000467,"Hahella chejuensis KCTC 2396: NC_007645",637000128,"Hahella chejuensis KCTC 2396",6875,7215267,0.54,NA,11,11
"637000467_NC_007645",6442,"637000467_NC_007645-gene_3236-gene_3309",74,3,0,"","","gene_3236-gene_3309:8.90703747365383","gene_3236-gene_3297:4.76822190368673","","",637000467,"Hahella chejuensis KCTC 2396: NC_007645",637000128,"Hahella chejuensis KCTC 2396",6875,7215267,0.54,NA,11,11
"637000467_NC_007645",6442,"637000467_NC_007645-gene_3387-gene_3472",86,3,0,"","","gene_3387-gene_3472:9.07941502883829","gene_3387-gene_3472:5.49419083483039","","",637000467,"Hahella chejuensis KCTC 2396: NC_007645",637000128,"Hahella chejuensis KCTC 2396",6875,7215267,0.54,NA,11,11
"637000467_NC_007645",6442,"637000467_NC_007645-gene_3508-gene_3564",57,3,0,"","","gene_3508-gene_3564:5.53287824676133","gene_3517-gene_3550:4.44889290879137","","",637000467,"Hahella chejuensis KCTC 2396: NC_007645",637000128,"Hahella chejuensis KCTC 2396",6875,7215267,0.54,NA,11,11
"637000467_NC_007645",6442,"637000467_NC_007645-gene_6362-gene_6418",57,3,0,"","","gene_6362-gene_6418:7.23086669401406","gene_6364-gene_6418:4.56725766744300","","",637000467,"Hahella chejuensis KCTC 2396: NC_007645",637000128,"Hahella chejuensis KCTC 2396",6875,7215267,0.54,NA,11,11
"637000507_NC_007802",4301,"637000507_NC_007802-gene_3601-gene_3699",99,3,0,"","","gene_3601-gene_3699:4.08069666573945","gene_3601-gene_3624:2.13959793644601","","",637000507,"Jannaschia sp. CCS1: NC_007802",637000137,"Jannaschia sp. CCS1",4268,4317977,0.62,NA,1,1
"637000514_NC_007912",4146,"637000514_NC_007912-gene_1863-gene_1898",36,3,0,"","","gene_1863-gene_1898:9.20027582317713","gene_1868-gene_1895:6.88506563276457","","",637000514,"Saccharophagus degradans 2-40: NC_007912",637000249,"Saccharophagus degradans 2-40",4114,5057531,0.46,NA,5,5
"637000514_NC_007912",4146,"637000514_NC_007912-gene_195-gene_294",100,3,0,"","","gene_195-gene_294:4.48125739165878","gene_195-gene_223:2.89604793648530","","",637000514,"Saccharophagus degradans 2-40: NC_007912",637000249,"Saccharophagus degradans 2-40",4114,5057531,0.46,NA,5,5
"637000514_NC_007912",4146,"637000514_NC_007912-gene_2363-gene_2423",61,3,0,"","","gene_2363-gene_2423:12.41334062650605","gene_2363-gene_2423:10.43189659158570","","",637000514,"Saccharophagus degradans 2-40: NC_007912",637000249,"Saccharophagus degradans 2-40",4114,5057531,0.46,NA,5,5
"637000514_NC_007912",4146,"637000514_NC_007912-gene_3099-gene_3115",17,3,0,"","","gene_3099-gene_3115:4.21383824133006","gene_3099-gene_3115:4.21383824133006","","",637000514,"Saccharophagus degradans 2-40: NC_007912",637000249,"Saccharophagus degradans 2-40",4114,5057531,0.46,NA,5,5
"637000514_NC_007912",4146,"637000514_NC_007912-gene_434-gene_493",60,3,0,"","","gene_434-gene_493:24.18133625502875","gene_440-gene_492:21.22744170504380","gene_441-gene_492:2.39537034558328","",637000514,"Saccharophagus degradans 2-40: NC_007912",637000249,"Saccharophagus degradans 2-40",4114,5057531,0.46,NA,5,5
"637000559_NC_008048",3241,"637000559_NC_008048-gene_50-gene_96",47,3,0,"","","gene_50-gene_96:5.96550006314351","gene_50-gene_78:3.00460149805169","","",637000559,"Sphingopyxis alaskensis RB2256: NC_008048",637000271,"Sphingopyxis alaskensis RB2256",3235,3345170,0.66,NA,1,1
"637000589_NC_008255",3702,"637000589_NC_008255-gene_1063-gene_1162",100,3,0,"","","gene_1063-gene_1162:6.36892943547361","gene_1114-gene_1129:2.14248576884689","","",637000589,"Cytophaga hutchinsonii ATCC 33406: NC_008255",637000087,"Cytophaga hutchinsonii ATCC 33406",3843,4433218,0.39,NA,4,4
"637000589_NC_008255",3702,"637000589_NC_008255-gene_2191-gene_2296",106,3,0,"","","gene_2197-gene_2296:9.05814385902254","gene_2191-gene_2290:5.12678515952864","","",637000589,"Cytophaga hutchinsonii ATCC 33406: NC_008255",637000087,"Cytophaga hutchinsonii ATCC 33406",3843,4433218,0.39,NA,4,4
"637000589_NC_008255",3702,"637000589_NC_008255-gene_2821-gene_2849",29,3,0,"","","gene_2821-gene_2849:7.55375063804951","gene_2821-gene_2848:4.49533018804998","","",637000589,"Cytophaga hutchinsonii ATCC 33406: NC_008255",637000087,"Cytophaga hutchinsonii ATCC 33406",3843,4433218,0.39,NA,4,4
"637000589_NC_008255",3702,"637000589_NC_008255-gene_477-gene_539",63,3,0,"","","gene_477-gene_539:6.25675778611230","gene_477-gene_539:2.63294706656299","","",637000589,"Cytophaga hutchinsonii ATCC 33406: NC_008255",637000087,"Cytophaga hutchinsonii ATCC 33406",3843,4433218,0.39,NA,4,4
"637000606_NC_008312",4931,"637000606_NC_008312-gene_1114-gene_1208",95,3,0,"","","gene_1114-gene_1200:10.45181363959308","gene_1114-gene_1208:6.76439481655307","","",637000606,"Trichodesmium erythraeum IMS101: NC_008312",637000329,"Trichodesmium erythraeum IMS101",5156,7750108,0.34,NA,6,6
"637000606_NC_008312",4931,"637000606_NC_008312-gene_1286-gene_1382",97,3,0,"","","gene_1286-gene_1382:5.64909670986628","","","gene_1286-gene_1360:7.90280821081923",637000606,"Trichodesmium erythraeum IMS101: NC_008312",637000329,"Trichodesmium erythraeum IMS101",5156,7750108,0.34,NA,6,6
"637000606_NC_008312",4931,"637000606_NC_008312-gene_282-gene_299",18,3,0,"","","gene_282-gene_299:6.63870182381495","gene_282-gene_299:6.63870182381495","","gene_282-gene_299:12.35280585208734",637000606,"Trichodesmium erythraeum IMS101: NC_008312",637000329,"Trichodesmium erythraeum IMS101",5156,7750108,0.34,NA,6,6
"637000606_NC_008312",4931,"637000606_NC_008312-gene_3386-gene_3484",99,3,0,"","","gene_3386-gene_3484:9.19985136243585","gene_3386-gene_3484:2.36125549271318","","",637000606,"Trichodesmium erythraeum IMS101: NC_008312",637000329,"Trichodesmium erythraeum IMS101",5156,7750108,0.34,NA,6,6
"637000606_NC_008312",4931,"637000606_NC_008312-gene_4076-gene_4144",69,3,0,"","","gene_4076-gene_4144:16.82912799112060","gene_4083-gene_4123:13.53991733217294","","",637000606,"Trichodesmium erythraeum IMS101: NC_008312",637000329,"Trichodesmium erythraeum IMS101",5156,7750108,0.34,NA,6,6
"637000606_NC_008312",4931,"637000606_NC_008312-gene_4711-gene_4800",90,3,0,"","","gene_4711-gene_4800:10.30103363410126","gene_4711-gene_4800:5.32261239193133","","",637000606,"Trichodesmium erythraeum IMS101: NC_008312",637000329,"Trichodesmium erythraeum IMS101",5156,7750108,0.34,NA,6,6
"637000608_NC_008319",2606,"637000608_NC_008319-gene_1551-gene_1652",102,3,0,"","","gene_1553-gene_1652:9.21331801862979","gene_1551-gene_1648:5.70956288823003","","gene_1588-gene_1647:3.64967783686716",637000608,"Synechococcus sp. CC9311: NC_008319",637000309,"Synechococcus sp. CC9311",2951,2606748,0.52,NA,6,6
"637000608_NC_008319",2606,"637000608_NC_008319-gene_2088-gene_2162",75,3,0,"","","gene_2088-gene_2162:6.66039010037716","gene_2126-gene_2162:6.52427430279168","","gene_2124-gene_2162:5.62182785744221",637000608,"Synechococcus sp. CC9311: NC_008319",637000309,"Synechococcus sp. CC9311",2951,2606748,0.52,NA,6,6
"637000608_NC_008319",2606,"637000608_NC_008319-gene_2428-gene_2526",99,3,0,"","","gene_2428-gene_2526:7.40940826753549","gene_2428-gene_2439:2.82467525211485","","gene_2489-gene_2515:3.99015744668116",637000608,"Synechococcus sp. CC9311: NC_008319",637000309,"Synechococcus sp. CC9311",2951,2606748,0.52,NA,6,6
"637000608_NC_008319",2606,"637000608_NC_008319-gene_558-gene_657",100,3,0,"","","gene_558-gene_657:13.77108959990226","gene_558-gene_657:5.28195931913590","","",637000608,"Synechococcus sp. CC9311: NC_008319",637000309,"Synechococcus sp. CC9311",2951,2606748,0.52,NA,6,6
"637000608_NC_008319",2606,"637000608_NC_008319-gene_716-gene_809",94,3,0,"","","gene_729-gene_809:9.45636812002817","gene_716-gene_809:7.97856420658011","","gene_756-gene_809:3.95030879548187",637000608,"Synechococcus sp. CC9311: NC_008319",637000309,"Synechococcus sp. CC9311",2951,2606748,0.52,NA,6,6
"637000608_NC_008319",2606,"637000608_NC_008319-gene_939-gene_1019",81,3,0,"","","gene_939-gene_1019:12.79960212571159","gene_961-gene_1015:9.35025071984562","","",637000608,"Synechococcus sp. CC9311: NC_008319",637000309,"Synechococcus sp. CC9311",2951,2606748,0.52,NA,6,6
