"Contig_id","Nb.genes.contigs","Fragment","Nb.genes","Category","Nb.phage.hallmark.genes","Phage.gene.enrichment.sig","Non.Caudovirales.phage.gene.enrichment.sig","Pfam.depletion.sig","Uncharacterized.enrichment.sig","Strand.switch.depletion.sig","Short.genes.enrichment.sig","Scaffold.ID","Scaffold.Name","Genome.ID","Genome","Gene.Count","Sequence.Length..bp.","GC.Content","Read.Depth","Prophages.per.scaffold","Prophages.per.genome"
"2507267693_KS52_KORDI_52_1",2705,"2507267693_KS52_KORDI_52_1-gene_1703-gene_1747",45,3,0,"","","gene_1703-gene_1747:16.12138781308709","gene_1703-gene_1747:16.12138781308709","","",2507267693,"Synechococcus sp. KORDI-52 (genome sequencing) : KS52_KORDI_52.1",2507262012,"Synechococcus sp. KORDI-52 (genome sequencing)",2823,2572069,0.59,1,8,8
"2507267693_KS52_KORDI_52_1",2705,"2507267693_KS52_KORDI_52_1-gene_1871-gene_1934",64,3,0,"","","gene_1871-gene_1934:6.69833496306617","gene_1871-gene_1909:4.49091989883990","","gene_1873-gene_1906:6.08140629916128",2507267693,"Synechococcus sp. KORDI-52 (genome sequencing) : KS52_KORDI_52.1",2507262012,"Synechococcus sp. KORDI-52 (genome sequencing)",2823,2572069,0.59,1,8,8
"2507267693_KS52_KORDI_52_1",2705,"2507267693_KS52_KORDI_52_1-gene_2069-gene_2111",43,3,0,"","","gene_2069-gene_2111:7.61936770974447","gene_2069-gene_2111:5.65552372291313","","",2507267693,"Synechococcus sp. KORDI-52 (genome sequencing) : KS52_KORDI_52.1",2507262012,"Synechococcus sp. KORDI-52 (genome sequencing)",2823,2572069,0.59,1,8,8
"2507267693_KS52_KORDI_52_1",2705,"2507267693_KS52_KORDI_52_1-gene_513-gene_541",29,3,0,"","","gene_513-gene_541:6.28747039086595","gene_513-gene_541:4.00648666688940","","",2507267693,"Synechococcus sp. KORDI-52 (genome sequencing) : KS52_KORDI_52.1",2507262012,"Synechococcus sp. KORDI-52 (genome sequencing)",2823,2572069,0.59,1,8,8
"2507267693_KS52_KORDI_52_1",2705,"2507267693_KS52_KORDI_52_1-gene_763-gene_810",48,3,0,"","","gene_763-gene_810:4.66369097385989","gene_763-gene_810:3.84627484357567","","",2507267693,"Synechococcus sp. KORDI-52 (genome sequencing) : KS52_KORDI_52.1",2507262012,"Synechococcus sp. KORDI-52 (genome sequencing)",2823,2572069,0.59,1,8,8
"2507267693_KS52_KORDI_52_1",2705,"2507267693_KS52_KORDI_52_1-gene_986-gene_1073",88,3,0,"","","gene_986-gene_1073:13.44056379600003","gene_994-gene_1073:11.17865172238802","","",2507267693,"Synechococcus sp. KORDI-52 (genome sequencing) : KS52_KORDI_52.1",2507262012,"Synechococcus sp. KORDI-52 (genome sequencing)",2823,2572069,0.59,1,8,8
"2507267694_KS100_Contig_1",2865,"2507267694_KS100_Contig_1-gene_1083-gene_1181",99,3,0,"","","gene_1083-gene_1181:17.20644024891287","gene_1084-gene_1181:14.11959867464103","","",2507267694,"Synechococcus sp. KORDI-100 (genome sequencing) : KS100_Contig.1",2507262013,"Synechococcus sp. KORDI-100 (genome sequencing)",3058,2789000,0.57,1,9,9
"2507267694_KS100_Contig_1",2865,"2507267694_KS100_Contig_1-gene_1550-gene_1564",15,3,0,"","","gene_1550-gene_1564:4.75180993826084","gene_1551-gene_1564:4.07449579318155","","",2507267694,"Synechococcus sp. KORDI-100 (genome sequencing) : KS100_Contig.1",2507262013,"Synechococcus sp. KORDI-100 (genome sequencing)",3058,2789000,0.57,1,9,9
"2507267694_KS100_Contig_1",2865,"2507267694_KS100_Contig_1-gene_1651-gene_1717",67,3,0,"","","gene_1651-gene_1717:6.51779067980829","gene_1651-gene_1717:2.96878752801920","","",2507267694,"Synechococcus sp. KORDI-100 (genome sequencing) : KS100_Contig.1",2507262013,"Synechococcus sp. KORDI-100 (genome sequencing)",3058,2789000,0.57,1,9,9
"2507267694_KS100_Contig_1",2865,"2507267694_KS100_Contig_1-gene_1733-gene_1831",99,3,0,"","","gene_1733-gene_1831:17.20644024891287","gene_1733-gene_1831:12.97138099587023","","",2507267694,"Synechococcus sp. KORDI-100 (genome sequencing) : KS100_Contig.1",2507262013,"Synechococcus sp. KORDI-100 (genome sequencing)",3058,2789000,0.57,1,9,9
"2507267694_KS100_Contig_1",2865,"2507267694_KS100_Contig_1-gene_2360-gene_2459",100,3,0,"","","gene_2360-gene_2459:12.65151017747164","gene_2360-gene_2459:11.87185019239497","","",2507267694,"Synechococcus sp. KORDI-100 (genome sequencing) : KS100_Contig.1",2507262013,"Synechococcus sp. KORDI-100 (genome sequencing)",3058,2789000,0.57,1,9,9
"2507267694_KS100_Contig_1",2865,"2507267694_KS100_Contig_1-gene_627-gene_665",39,3,0,"","","gene_627-gene_665:7.47331448537751","gene_634-gene_662:6.26201927299160","","",2507267694,"Synechococcus sp. KORDI-100 (genome sequencing) : KS100_Contig.1",2507262013,"Synechococcus sp. KORDI-100 (genome sequencing)",3058,2789000,0.57,1,9,9
"2507281848_Syn8016_Contig50_1",2802,"2507281848_Syn8016_Contig50_1-gene_1207-gene_1278",72,3,0,"","","gene_1207-gene_1262:7.80154390393094","gene_1207-gene_1278:3.75495019139738","","",2507281848,"Synechococcus sp. WH 8016 : Syn8016_Contig50.1",2507262052,"Synechococcus sp. WH 8016",3046,2706690,0.54,1,7,7
"2507281848_Syn8016_Contig50_1",2802,"2507281848_Syn8016_Contig50_1-gene_125-gene_224",100,3,0,"","","gene_125-gene_224:7.57477451433313","gene_125-gene_224:6.27756352911680","","gene_125-gene_224:6.14266289299219",2507281848,"Synechococcus sp. WH 8016 : Syn8016_Contig50.1",2507262052,"Synechococcus sp. WH 8016",3046,2706690,0.54,1,7,7
"2507281848_Syn8016_Contig50_1",2802,"2507281848_Syn8016_Contig50_1-gene_2305-gene_2399",95,3,0,"","","gene_2305-gene_2399:6.79899346418243","gene_2305-gene_2399:4.29681174762279","","",2507281848,"Synechococcus sp. WH 8016 : Syn8016_Contig50.1",2507262052,"Synechococcus sp. WH 8016",3046,2706690,0.54,1,7,7
"2507281848_Syn8016_Contig50_1",2802,"2507281848_Syn8016_Contig50_1-gene_2667-gene_2690",24,3,0,"","","gene_2667-gene_2690:5.81097898845445","gene_2667-gene_2690:5.81097898845445","","",2507281848,"Synechococcus sp. WH 8016 : Syn8016_Contig50.1",2507262052,"Synechococcus sp. WH 8016",3046,2706690,0.54,1,7,7
"2507281848_Syn8016_Contig50_1",2802,"2507281848_Syn8016_Contig50_1-gene_297-gene_400",104,3,0,"","","gene_301-gene_400:41.84489833898279","gene_297-gene_396:24.53859291856475","gene_310-gene_376:2.23794569697929","gene_331-gene_390:3.61754177852877",2507281848,"Synechococcus sp. WH 8016 : Syn8016_Contig50.1",2507262052,"Synechococcus sp. WH 8016",3046,2706690,0.54,1,7,7
"2507281848_Syn8016_Contig50_1",2802,"2507281848_Syn8016_Contig50_1-gene_33-gene_80",48,3,0,"","","gene_33-gene_80:22.90615890748396","gene_33-gene_80:22.90615890748396","","",2507281848,"Synechococcus sp. WH 8016 : Syn8016_Contig50.1",2507262052,"Synechococcus sp. WH 8016",3046,2706690,0.54,1,7,7
"2507281848_Syn8016_Contig50_1",2802,"2507281848_Syn8016_Contig50_1-gene_494-gene_593",100,3,0,"","","gene_494-gene_593:5.04845305420327","gene_494-gene_593:2.27166014089685","","",2507281848,"Synechococcus sp. WH 8016 : Syn8016_Contig50.1",2507262052,"Synechococcus sp. WH 8016",3046,2706690,0.54,1,7,7
"2508501807_SacmaDRAFT_SMG_1",5772,"2508501807_SacmaDRAFT_SMG_1-gene_13-gene_105",93,3,0,"","","gene_13-gene_105:18.41451296172917","gene_21-gene_105:10.79467849885609","","",2508501807,"Saccharomonospora marina XMU15 : SacmaDRAFT_SMG.1",2508501012,"Saccharomonospora marina XMU15, DSM 45390",5784,5965593,0.69,1,3,3
"2508501807_SacmaDRAFT_SMG_1",5772,"2508501807_SacmaDRAFT_SMG_1-gene_4114-gene_4201",88,3,0,"","","gene_4114-gene_4201:17.68914356951216","gene_4134-gene_4171:12.84093565075110","","",2508501807,"Saccharomonospora marina XMU15 : SacmaDRAFT_SMG.1",2508501012,"Saccharomonospora marina XMU15, DSM 45390",5784,5965593,0.69,1,3,3
"2508501807_SacmaDRAFT_SMG_1",5772,"2508501807_SacmaDRAFT_SMG_1-gene_5225-gene_5315",91,3,0,"","","gene_5225-gene_5315:12.89042409768915","gene_5254-gene_5315:12.60250378342203","","",2508501807,"Saccharomonospora marina XMU15 : SacmaDRAFT_SMG.1",2508501012,"Saccharomonospora marina XMU15, DSM 45390",5784,5965593,0.69,1,3,3
"2508526980_Oweho_Contig158_1",3452,"2508526980_Oweho_Contig158_1-gene_3095-gene_3160",66,3,0,"","","gene_3095-gene_3160:32.82210205531162","gene_3112-gene_3160:13.18614657603625","","",2508526980,"Owenweeksia hongkongensis DSM 17368 : Oweho_Contig158.1",2508501098,"Owenweeksia hongkongensis DSM 17368",3563,4000057,0.4,1,1,1
"2508527215_MycrhN_Contig54_1",6262,"2508527215_MycrhN_Contig54_1-gene_2757-gene_2855",99,3,0,"","","gene_2757-gene_2855:8.15169814701688","gene_2757-gene_2855:8.15169814701688","","",2508527215,"Mycobacterium rhodesiae NBB3 : MycrhN_Contig54.1",2508501106,"Mycobacterium rhodesiae NBB3",6342,6415739,0.65,1,1,1
"2509292655_ThesiDRAFT_TSF_1",2779,"2509292655_ThesiDRAFT_TSF_1-gene_932-gene_1033",102,3,0,"","","gene_958-gene_1033:14.52563444834769","gene_932-gene_1029:9.48307386023605","","",2509292655,"Thermoanaerobacter siderophilus SR4 : ThesiDRAFT_TSF.1",2509276025,"Thermoanaerobacter siderophilus SR4",2640,2540159,0.34,1,1,1
"2509292657_JoomaDRAFT_JMA_2",3404,"2509292657_JoomaDRAFT_JMA_2-gene_188-gene_250",63,3,0,"","","gene_188-gene_250:8.61450311597209","gene_188-gene_249:4.88805112222297","","",2509292657,"Joostella marina En5, DSM 19592 : JoomaDRAFT_JMA.2",2509276026,"Joostella marina DSM 19592",3522,3950031,0.34,1,1,1
"2509602057_Halha_Contig26_1",2570,"2509602057_Halha_Contig26_1-gene_1232-gene_1253",22,3,0,"","","gene_1232-gene_1253:4.61175629253218","gene_1232-gene_1253:2.21383586088400","","",2509602057,"Halobacteroides halobius MD-1, DSM 5150 : Halha_Contig26.1",2509601017,"Halobacteroides halobius DSM 5150",2633,2649255,0.32,1,2,2
"2509602057_Halha_Contig26_1",2570,"2509602057_Halha_Contig26_1-gene_1873-gene_1921",49,3,0,"","","gene_1873-gene_1921:6.95698378013147","gene_1876-gene_1921:5.40832066095733","","gene_1875-gene_1921:10.63360430100385",2509602057,"Halobacteroides halobius MD-1, DSM 5150 : Halha_Contig26.1",2509601017,"Halobacteroides halobius DSM 5150",2633,2649255,0.32,1,2,2
"2511051433_CP002901",3709,"2511051433_CP002901-gene_2025-gene_2117",93,3,0,"","","gene_2025-gene_2117:11.59787015802797","gene_2025-gene_2117:5.84321157081073","","",2511051433,"Sulfobacillus acidophilus TPY : CP002901",2510917010,"Sulfobacillus acidophilus TPY",3837,3551206,0.57,1,4,4
"2511051433_CP002901",3709,"2511051433_CP002901-gene_2545-gene_2686",142,3,0,"","","gene_2553-gene_2652:36.16296031345532;gene_2657-gene_2686:6.74703846131493","gene_2545-gene_2639:24.82830378768895;gene_2644-gene_2686:5.51604606935234","gene_2572-gene_2667:4.11323779959694","gene_2611-gene_2666:4.23748256422174",2511051433,"Sulfobacillus acidophilus TPY : CP002901",2510917010,"Sulfobacillus acidophilus TPY",3837,3551206,0.57,1,4,4
"2511051433_CP002901",3709,"2511051433_CP002901-gene_2995-gene_3110",116,3,0,"","","gene_3011-gene_3110:18.51435637264814","gene_2995-gene_3064:4.80973860535499;gene_3081-gene_3110:11.00140231368090","","gene_3023-gene_3109:5.84373449551838",2511051433,"Sulfobacillus acidophilus TPY : CP002901",2510917010,"Sulfobacillus acidophilus TPY",3837,3551206,0.57,1,4,4
"2511051433_CP002901",3709,"2511051433_CP002901-gene_385-gene_538",154,3,0,"","","gene_385-gene_481:6.20226256617705","gene_443-gene_538:3.39919680622998","","",2511051433,"Sulfobacillus acidophilus TPY : CP002901",2510917010,"Sulfobacillus acidophilus TPY",3837,3551206,0.57,1,4,4
"2511244427_NC_016078",3849,"2511244427_NC_016078-gene_2577-gene_2641",65,3,0,"","","gene_2577-gene_2641:7.02156507841665","gene_2582-gene_2597:2.05456362892424","","",2511244427,"Pelagibacterium halotolerans B2 : NC_016078",2511231054,"Pelagibacterium halotolerans B2",3937,3944837,0.61,1,3,3
"2512205695_CP002987",3683,"2512205695_CP002987-gene_1133-gene_1210",78,3,0,"","","gene_1133-gene_1210:19.60216531350315","gene_1138-gene_1202:13.42160730554046","gene_1158-gene_1210:2.60069539117680","",2512205695,"Acetobacterium woodii WB1, DSM 1030 : CP002987",2512047040,"Acetobacterium woodii WB1, DSM 1030",3561,4044777,0.39,1,3,3
"2512564983_OA238_c",5604,"2512564983_OA238_c-gene_4348-gene_4433",86,3,0,"","","gene_4348-gene_4433:18.60692795256327","gene_4348-gene_4432:4.94399280383834","","",2512564983,"Octadecabacter arcticus 238 : OA238_c",2512564006,"Octadecabacter arcticus 238, DSM 13978",4869,5200279,0.55,1,1,1
"2512571803_NC_016940",3406,"2512571803_NC_016940-gene_112-gene_205",94,3,0,"","","gene_112-gene_205:4.41672198261319","gene_112-gene_205:2.16431271540465","","",2512571803,"Saprospira grandis Lewin : NC_016940",2512564032,"Saprospira grandis Lewin",4266,4345237,0.46,1,7,7
"2512571803_NC_016940",3406,"2512571803_NC_016940-gene_2600-gene_2706",107,3,0,"","","gene_2609-gene_2706:8.68149963443730","gene_2600-gene_2699:4.37302628533457","","",2512571803,"Saprospira grandis Lewin : NC_016940",2512564032,"Saprospira grandis Lewin",4266,4345237,0.46,1,7,7
"2512571803_NC_016940",3406,"2512571803_NC_016940-gene_270-gene_366",97,3,0,"","","gene_270-gene_366:7.55915636981010","gene_270-gene_365:4.00890266056285","","",2512571803,"Saprospira grandis Lewin : NC_016940",2512564032,"Saprospira grandis Lewin",4266,4345237,0.46,1,7,7
"2512571803_NC_016940",3406,"2512571803_NC_016940-gene_2711-gene_2913",203,3,0,"","","gene_2816-gene_2913:6.01111222172367;gene_2711-gene_2806:2.34523418714668","gene_2742-gene_2840:2.88347152553785","","",2512571803,"Saprospira grandis Lewin : NC_016940",2512564032,"Saprospira grandis Lewin",4266,4345237,0.46,1,7,7
"2512571803_NC_016940",3406,"2512571803_NC_016940-gene_3144-gene_3226",83,3,0,"","","gene_3144-gene_3226:6.33093406726180","gene_3150-gene_3226:3.79782188537593","","",2512571803,"Saprospira grandis Lewin : NC_016940",2512564032,"Saprospira grandis Lewin",4266,4345237,0.46,1,7,7
"2512571803_NC_016940",3406,"2512571803_NC_016940-gene_3304-gene_3403",100,3,0,"","","gene_3307-gene_3403:4.99084946339625","gene_3304-gene_3403:2.70696320391027","","",2512571803,"Saprospira grandis Lewin : NC_016940",2512564032,"Saprospira grandis Lewin",4266,4345237,0.46,1,7,7
"2512571803_NC_016940",3406,"2512571803_NC_016940-gene_493-gene_534",42,3,0,"","","gene_493-gene_534:6.96718998199274","gene_493-gene_534:6.96718998199274","","",2512571803,"Saprospira grandis Lewin : NC_016940",2512564032,"Saprospira grandis Lewin",4266,4345237,0.46,1,7,7
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_1353-gene_1442",90,3,0,"","","gene_1353-gene_1442:5.19138381758843","gene_1430-gene_1442:3.22176039787403","","",2513256208,"Glaciecola sp. ANT9081 (cola82) : cola_cola-finished-ohne-overlap_screen_ace_1.1",2513237134,"Glaciecola sp. ANT9081 (cola82)",4330,4996068,0.39,1,9,9
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_1839-gene_1896",58,3,0,"","","gene_1839-gene_1896:5.23126351608416","gene_1839-gene_1896:5.23126351608416","","",2513256208,"Glaciecola sp. ANT9081 (cola82) : cola_cola-finished-ohne-overlap_screen_ace_1.1",2513237134,"Glaciecola sp. ANT9081 (cola82)",4330,4996068,0.39,1,9,9
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_1922-gene_1992",71,3,0,"","","gene_1922-gene_1992:6.66711803143993","gene_1922-gene_1992:6.66711803143993","","",2513256208,"Glaciecola sp. ANT9081 (cola82) : cola_cola-finished-ohne-overlap_screen_ace_1.1",2513237134,"Glaciecola sp. ANT9081 (cola82)",4330,4996068,0.39,1,9,9
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_2288-gene_2356",69,3,0,"","","gene_2288-gene_2348:4.33328202102211","gene_2288-gene_2356:3.63069316467870","","",2513256208,"Glaciecola sp. ANT9081 (cola82) : cola_cola-finished-ohne-overlap_screen_ace_1.1",2513237134,"Glaciecola sp. ANT9081 (cola82)",4330,4996068,0.39,1,9,9
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_2454-gene_2545",92,3,0,"","","gene_2454-gene_2545:10.28463068163592","gene_2454-gene_2545:8.06576558088764","","gene_2469-gene_2515:2.59655524950818",2513256208,"Glaciecola sp. ANT9081 (cola82) : cola_cola-finished-ohne-overlap_screen_ace_1.1",2513237134,"Glaciecola sp. ANT9081 (cola82)",4330,4996068,0.39,1,9,9
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_3380-gene_3408",29,3,0,"","","gene_3380-gene_3408:7.36589110978558","gene_3380-gene_3408:7.36589110978558","","",2513256208,"Glaciecola sp. ANT9081 (cola82) : cola_cola-finished-ohne-overlap_screen_ace_1.1",2513237134,"Glaciecola sp. ANT9081 (cola82)",4330,4996068,0.39,1,9,9
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_3978-gene_4033",56,3,0,"","","gene_3978-gene_4033:8.53158453939020","gene_3985-gene_4033:4.95717372732825","","",2513256208,"Glaciecola sp. ANT9081 (cola82) : cola_cola-finished-ohne-overlap_screen_ace_1.1",2513237134,"Glaciecola sp. ANT9081 (cola82)",4330,4996068,0.39,1,9,9
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_725-gene_777",53,3,0,"","","gene_725-gene_777:6.09604116549814","gene_725-gene_777:3.66145867073221","","",2513256208,"Glaciecola sp. ANT9081 (cola82) : cola_cola-finished-ohne-overlap_screen_ace_1.1",2513237134,"Glaciecola sp. ANT9081 (cola82)",4330,4996068,0.39,1,9,9
"2513265731_NZ_AGIF02000001",2478,"2513265731_NZ_AGIF02000001-gene_1886-gene_1902",17,3,0,"","","gene_1886-gene_1902:4.35875294989757","gene_1886-gene_1902:2.87315925934381","","",2513265731,"Gammaproteobacteria sp. OM60 HIMB55 : NZ_AGIF02000001",2513237293,"Gammaproteobacteria sp. OM60 HIMB55",2511,2736988,0.53,1,1,1
"2515155580_FiPS3_scaffold_68_len_7742_splicings_1_69-circular",13,"2515155580_FiPS3_scaffold_68_len_7742_splicings_1_69-circular",13,3,0,"","","6.107520721","6.107520721","","5.309268473",2515155580,"Desulfotignum phosphitoxidans FiPS-3 : FiPS3_scaffold_68_len_7742_splicings_1.69",2515154007,"Desulfotignum phosphitoxidans FiPS-3, DSM 13687",12,7742,0.41,1,1,1
"2515164794_B164DRAFT_scaffold_46_47-circular",21,"2515164794_B164DRAFT_scaffold_46_47-circular",21,3,0,"","","4.103502546","gene_2-gene_20:3.99790173514660","","",2515164794,"Salinispora arenicola CNH964 : B164DRAFT_scaffold_46.47",2515154125,"Salinispora arenicola CNH964",20,27713,0.66,1,1,1
"2515169221_B108DRAFT_scaffold_25_26-circular",49,"2515169221_B108DRAFT_scaffold_25_26-circular-gene_3-gene_14",12,3,0,"","","gene_3-gene_14:5.21395588856778","gene_3-gene_12:2.27310140098053","","",2515169221,"Salinispora arenicola CNX891 : B108DRAFT_scaffold_25.26",2515154187,"Salinispora arenicola CNX891",49,72870,0.69,1,1,1
"2517093774_Syn9616DRAFT_scaffold1_1-circular",2781,"2517093774_Syn9616DRAFT_scaffold1_1-circular-gene_1000-gene_1097",98,3,0,"","","gene_1000-gene_1097:7.40089013978639","gene_1000-gene_1097:4.87004555777500","","",2517093774,"Synechococcus sp. CC9616 : Syn9616DRAFT_scaffold1.1",2517093019,"Synechococcus sp. CC9616",2958,2645910,0.57,1,6,6
"2517093774_Syn9616DRAFT_scaffold1_1-circular",2781,"2517093774_Syn9616DRAFT_scaffold1_1-circular-gene_1105-gene_1199",95,3,0,"","","gene_1105-gene_1199:18.83713199033521","gene_1107-gene_1197:14.06312520037775","","gene_1105-gene_1198:13.70756890002581",2517093774,"Synechococcus sp. CC9616 : Syn9616DRAFT_scaffold1.1",2517093019,"Synechococcus sp. CC9616",2958,2645910,0.57,1,6,6
"2517093774_Syn9616DRAFT_scaffold1_1-circular",2781,"2517093774_Syn9616DRAFT_scaffold1_1-circular-gene_2737-gene_2781",45,3,0,"","","gene_2737-gene_2781:9.79939736028774","gene_2737-gene_2781:8.71739686241443","","gene_2737-gene_2781:5.95118934231122",2517093774,"Synechococcus sp. CC9616 : Syn9616DRAFT_scaffold1.1",2517093019,"Synechococcus sp. CC9616",2958,2645910,0.57,1,6,6
"2517093774_Syn9616DRAFT_scaffold1_1-circular",2781,"2517093774_Syn9616DRAFT_scaffold1_1-circular-gene_6-gene_37",32,3,0,"","","gene_6-gene_37:6.84705003926365","gene_6-gene_34:6.27519498065741","","",2517093774,"Synechococcus sp. CC9616 : Syn9616DRAFT_scaffold1.1",2517093019,"Synechococcus sp. CC9616",2958,2645910,0.57,1,6,6
"2517093774_Syn9616DRAFT_scaffold1_1-circular",2781,"2517093774_Syn9616DRAFT_scaffold1_1-circular-gene_831-gene_853",23,3,0,"","","gene_831-gene_853:8.24195650795170","gene_831-gene_853:6.62024111253411","","",2517093774,"Synechococcus sp. CC9616 : Syn9616DRAFT_scaffold1.1",2517093019,"Synechococcus sp. CC9616",2958,2645910,0.57,1,6,6
"2517287732_B044DRAFT_scaffold1_1",2615,"2517287732_B044DRAFT_scaffold1_1-gene_77-gene_121",45,3,0,"","","gene_77-gene_121:8.74467242188763","gene_83-gene_120:6.94921338158295","","",2517287732,"Thermoanaerobacter indiensis BSB-33 : B044DRAFT_scaffold1.1",2517287027,"Thermoanaerobacter indiensis BSB-33",2721,2597606,0.34,1,1,1
"2517487235_scaffold00006",4444,"2517487235_scaffold00006-gene_2686-gene_2731",46,3,0,"","","gene_2686-gene_2731:4.29836739237142","gene_2686-gene_2731:3.47024881893822","","",2517487235,"Loktanella sp. SE62 : scaffold00006",2517487002,"Loktanella sp. SE62",4572,4521360,0.62,1,3,3
"2517487235_scaffold00006",4444,"2517487235_scaffold00006-gene_2798-gene_2848",51,3,0,"","","gene_2798-gene_2844:15.73573734576154","gene_2799-gene_2848:6.31920050156975","","",2517487235,"Loktanella sp. SE62 : scaffold00006",2517487002,"Loktanella sp. SE62",4572,4521360,0.62,1,3,3
"2519109854_F550DRAFT_scaffold00001_1-circular",3236,"2519109854_F550DRAFT_scaffold00001_1-circular-gene_2034-gene_2059",26,3,0,"","","gene_2034-gene_2059:4.42955319920529","gene_2034-gene_2058:2.73849293333322","","",2519109854,"Henriciella marina DSM 19595 : F550DRAFT_scaffold00001.1",2519103046,"Henriciella marina DSM 19595",3256,3273989,0.6,1,1,1
"2519117607_CP003746",3982,"2519117607_CP003746-gene_2821-gene_2874",54,3,0,"","","gene_2823-gene_2856:9.13743671518831","gene_2821-gene_2874:5.77136231103584","","",2519117607,"Simiduia agarivorans SA1 : CP003746",2519103097,"Simiduia agarivorans SA1",3836,4309711,0.56,1,1,1
"2519123457_F609DRAFT_scaffold00054_54-circular",7,"2519123457_F609DRAFT_scaffold00054_54-circular",7,3,0,"","","4.741199016","4.741199016","","",2519123457,"Streptomyces sp. LaPpAH-185 : F609DRAFT_scaffold00054.54",2519103181,"Streptomyces sp. LaPpAH-185",6,5643,0.68,1,1,1
"2519942254_C505DRAFT_scaffold00018_18-circular",81,"2519942254_C505DRAFT_scaffold00018_18-circular-gene_25-gene_80",56,3,0,"","","gene_25-gene_80:20.73981987283279","gene_26-gene_80:15.26018945422641","","gene_28-gene_80:2.97122170717440",2519942254,"Algicola sagamiensis DSM 14643 : C505DRAFT_scaffold00018.18",2519899678,"Algicola sagamiensis DSM 14643",86,64817,0.38,1,1,1
"2521191523_Phaar_neu_scaffold_2516677464_1",4114,"2521191523_Phaar_neu_scaffold_2516677464_1-gene_2349-gene_2393",45,3,0,"","","gene_2349-gene_2393:17.42805458047215","gene_2350-gene_2392:2.08246365708829","","",2521191523,"cArct_4215",2521172622,"Pseudophaeobacter arcticus DSM 23566",4089,4215469,0.59,1,6,6
"2521191523_Phaar_neu_scaffold_2516677464_1",4114,"2521191523_Phaar_neu_scaffold_2516677464_1-gene_4099-gene_4114",16,3,0,"","","gene_4099-gene_4114:5.26945889537038","gene_4102-gene_4113:2.56020231505321","","",2521191523,"cArct_4215",2521172622,"Pseudophaeobacter arcticus DSM 23566",4089,4215469,0.59,1,6,6
"2521194441_CP003845",3795,"2521194441_CP003845-gene_2019-gene_2052",34,3,0,"","","gene_2019-gene_2052:6.71264293408651","gene_2019-gene_2052:6.71264293408651","","",2521194441,"Alteromonas macleodii Black Sea 11 : CP003845",2521172684,"Alteromonas macleodii Black Sea 11",3858,4480507,0.45,1,2,2
"2521194451_CP003466",4441,"2521194451_CP003466-gene_2064-gene_2140",77,3,0,"","","gene_2064-gene_2140:6.40608602947341","gene_2064-gene_2137:3.73193951979336","","",2521194451,"Alcanivorax dieselolei B5 : CP003466",2521172691,"Alcanivorax dieselolei B5",4470,4928223,0.62,1,1,1
"2523241327_G578DRAFT_scaffold00006_6-circular",92,"2523241327_G578DRAFT_scaffold00006_6-circular-gene_57-gene_74",18,3,0,"","","gene_57-gene_74:8.64932722865328","gene_57-gene_74:8.64932722865328","","",2523241327,"Thalassobaculum salexigens DSM 19539 : G578DRAFT_scaffold00006.6",2523231049,"Thalassobaculum salexigens DSM 19539",89,77132,0.61,1,1,1
"2523242098_G551DRAFT_scaffold00017_17-circular",19,"2523242098_G551DRAFT_scaffold00017_17-circular",19,3,0,"","","gene_1-gene_16:5.85245411198259","gene_2-gene_16:2.94577641989818","","",2523242098,"Mesonia mobilis DSM 19841 : G551DRAFT_scaffold00017.17",2523231063,"Mesonia mobilis DSM 19841",19,15517,0.28,1,1,1
"2524031327_Shewanella",3897,"2524031327_Shewanella-gene_142-gene_160",19,3,0,"","","gene_142-gene_160:5.46564413363456","gene_142-gene_160:5.46564413363456","","",2524031327,"Shewanella denitrificans OS217 : Shewanella",2524023135,"Shewanella denitrificans OS217",3920,4545906,0.45,1,2,2
"2524037964_FO203503",4557,"2524037964_FO203503-gene_3169-gene_3261",93,3,0,"","","gene_3169-gene_3261:14.84749902854359","gene_3169-gene_3224:9.45322031188432","","",2524037964,"Desulfobacula toluolica Tol2 : FO203503",2524023220,"Desulfobacula toluolica Tol2",4435,5197905,0.41,1,2,2
