"Contig_id","Nb.genes.contigs","Fragment","Nb.genes","Category","Nb.phage.hallmark.genes","Phage.gene.enrichment.sig","Non.Caudovirales.phage.gene.enrichment.sig","Pfam.depletion.sig","Uncharacterized.enrichment.sig","Strand.switch.depletion.sig","Short.genes.enrichment.sig","Scaffold.ID.x","Scaffold.Name","Genome.ID","Genome","Gene.Count","Sequence.Length..bp.","GC.Content","Read.Depth","Prophages.per.scaffold","Prophages.per.genome","Scaffold.ID.y","Gene.Start","Gene.End","bp.Start","bp.End","Fragment.Length"
"2724812732_K10K4_chromosome1",3114,"2724812732_K10K4_chromosome1-gene_1758-gene_1857",100,3,0,"","","gene_1758-gene_1857:12.10171738218908","gene_1758-gene_1857:3.46688886652738","","",2724812732,"Vibrio alginolyticus K10K4 (K10K4) : K10K4_chromosome1",2724679827,"Vibrio alginolyticus K10K4 (K10K4)",3240,3494647,0.45,1,4,4,2724812732,1758,1857,1951163,2063015,111852
"2724812734_K08M3_chromosome1",3087,"2724812734_K08M3_chromosome1-gene_1360-gene_1384",25,3,0,"","","gene_1360-gene_1384:11.62283060254548","gene_1362-gene_1384:6.68139469269917","","",2724812734,"Vibrio alginolyticus K08M3 (K08M3) : K08M3_chromosome1",2724679828,"Vibrio alginolyticus K08M3 (K08M3)",3222,3468139,0.44,1,3,3,2724812734,1360,1384,1498822,1515954,17132
"2724812734_K08M3_chromosome1",3087,"2724812734_K08M3_chromosome1-gene_1770-gene_1870",101,3,0,"","","gene_1770-gene_1868:12.41555111803366","gene_1810-gene_1870:3.20106202522260","","",2724812734,"Vibrio alginolyticus K08M3 (K08M3) : K08M3_chromosome1",2724679828,"Vibrio alginolyticus K08M3 (K08M3)",3222,3468139,0.44,1,3,3,2724812734,1770,1870,1960873,2072725,111852
"2728434717_Ga0175483_11",5078,"2728434717_Ga0175483_11-gene_4310-gene_4351",42,3,0,"","","gene_4310-gene_4351:11.48341495977548","gene_4310-gene_4346:7.32497744347822","","",2728434717,"Mesorhizobium sp. B7 : Ga0175483_11",2728369379,"Mesorhizobium sp. B7",5099,5158483,0.65,1,5,5,2728434717,4310,4351,4389037,4425797,36760
"2728434717_Ga0175483_11",5078,"2728434717_Ga0175483_11-gene_825-gene_914",90,3,0,"","","gene_825-gene_914:38.67487290217897","gene_825-gene_914:19.12339423390035","","gene_839-gene_870:5.36171345776442",2728434717,"Mesorhizobium sp. B7 : Ga0175483_11",2728369379,"Mesorhizobium sp. B7",5099,5158483,0.65,1,5,5,2728434717,825,914,816091,870732,54641
"637000158_NC_003910",4527,"637000158_NC_003910-gene_303-gene_340",38,3,0,"","","gene_303-gene_338:10.46064990477435","gene_303-gene_340:6.84696517242468","","gene_303-gene_326:3.65801181878245",637000158,"Colwellia psychrerythraea 34H: NC_003910",637000081,"Colwellia psychrerythraea 34H",5066,5373180,0.38,NA,2,2,637000158,303,340,350248,386593,36345
"637000158_NC_003910",4527,"637000158_NC_003910-gene_774-gene_798",25,3,0,"","","gene_774-gene_798:6.33314963072100","gene_774-gene_790:2.68307933390295","","",637000158,"Colwellia psychrerythraea 34H: NC_003910",637000081,"Colwellia psychrerythraea 34H",5066,5373180,0.38,NA,2,2,637000158,774,798,887208,903063,15855
"637000233_NC_005027",5269,"637000233_NC_005027-gene_1-gene_28",28,3,0,"","","gene_1-gene_28:13.43509802871486","gene_1-gene_28:9.68630431939417","","",637000233,"Rhodopirellula baltica SH 1: NC_005027",637000236,"Rhodopirellula baltica SH 1",7414,7145576,0.55,NA,5,5,637000233,1,28,0,30326,30326
"637000233_NC_005027",5269,"637000233_NC_005027-gene_1063-gene_1166",104,3,0,"","","gene_1063-gene_1161:5.18310088998244","gene_1067-gene_1166:2.16233297626343","","",637000233,"Rhodopirellula baltica SH 1: NC_005027",637000236,"Rhodopirellula baltica SH 1",7414,7145576,0.55,NA,5,5,637000233,1063,1166,1480257,1634369,154112
"637000233_NC_005027",5269,"637000233_NC_005027-gene_1561-gene_1633",73,3,0,"","","gene_1561-gene_1633:9.33463172774765","gene_1581-gene_1633:3.70827387383731","","",637000233,"Rhodopirellula baltica SH 1: NC_005027",637000236,"Rhodopirellula baltica SH 1",7414,7145576,0.55,NA,5,5,637000233,1561,1633,2156629,2242457,85828
"637000233_NC_005027",5269,"637000233_NC_005027-gene_302-gene_526",225,3,0,"","","gene_427-gene_526:6.86031777919741;gene_302-gene_400:2.86822302793735","gene_368-gene_445:2.32593647929958","","",637000233,"Rhodopirellula baltica SH 1: NC_005027",637000236,"Rhodopirellula baltica SH 1",7414,7145576,0.55,NA,5,5,637000233,302,526,424451,719343,294892
"637000233_NC_005027",5269,"637000233_NC_005027-gene_4485-gene_4674",190,3,0,"","","gene_4575-gene_4674:8.90294437591637;gene_4485-gene_4559:7.87001977104728","gene_4489-gene_4588:6.21372995236744","","",637000233,"Rhodopirellula baltica SH 1: NC_005027",637000236,"Rhodopirellula baltica SH 1",7414,7145576,0.55,NA,5,5,637000233,4485,4674,6125771,6376770,250999
"637000420_NC_007484",3234,"637000420_NC_007484-gene_386-gene_478",93,3,0,"","","gene_386-gene_478:10.34965773538268","","","gene_404-gene_472:7.61664373285463",637000420,"Nitrosococcus oceani ATCC 19707: NC_007484",637000194,"Nitrosococcus oceani C-107",3147,3481691,0.5,NA,1,1,637000420,386,478,423923,494964,71041
"637000441_NC_007516",2824,"637000441_NC_007516-gene_1086-gene_1155",70,3,0,"","","gene_1086-gene_1155:18.76578314204786","gene_1092-gene_1151:10.06947641818455","","gene_1087-gene_1151:12.45083234554818",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11,637000441,1086,1155,992705,1036199,43494
"637000441_NC_007516",2824,"637000441_NC_007516-gene_1283-gene_1297",15,3,0,"","","gene_1283-gene_1297:4.83672548172080","gene_1283-gene_1297:4.83672548172080","","",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11,637000441,1283,1297,1152783,1159946,7163
"637000441_NC_007516",2824,"637000441_NC_007516-gene_1507-gene_1643",137,3,0,"","","gene_1524-gene_1623:23.85012985150659","gene_1546-gene_1643:17.91153480960982;gene_1507-gene_1538:2.76445648053004","","gene_1544-gene_1643:28.25784837852106",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11,637000441,1507,1643,1364598,1447850,83252
"637000441_NC_007516",2824,"637000441_NC_007516-gene_1656-gene_1755",100,3,0,"","","gene_1656-gene_1755:10.62611644956786","gene_1720-gene_1755:4.90704059050625","","",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11,637000441,1656,1755,1461818,1544433,82615
"637000441_NC_007516",2824,"637000441_NC_007516-gene_1872-gene_1892",21,3,0,"","","gene_1872-gene_1892:7.02298095142699","gene_1872-gene_1892:5.43555597400137","","",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11,637000441,1872,1892,1623201,1638284,15083
"637000441_NC_007516",2824,"637000441_NC_007516-gene_1976-gene_2039",64,3,0,"","","gene_1976-gene_2039:7.67561864066463","gene_1976-gene_2015:3.33237064684410","","gene_1976-gene_2012:2.25568318541169",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11,637000441,1976,2039,1708133,1756052,47919
"637000441_NC_007516",2824,"637000441_NC_007516-gene_2325-gene_2419",95,3,0,"","","gene_2325-gene_2419:5.71017631035474","gene_2325-gene_2419:3.32464508226738","","gene_2332-gene_2419:3.67909993999057",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11,637000441,2325,2419,2030512,2114051,83539
"637000441_NC_007516",2824,"637000441_NC_007516-gene_2596-gene_2707",112,3,0,"","","gene_2609-gene_2707:7.37380916852016","gene_2596-gene_2617:2.25466099739259","","gene_2609-gene_2618:2.63943744629336",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11,637000441,2596,2707,2284116,2395236,111120
"637000441_NC_007516",2824,"637000441_NC_007516-gene_969-gene_1002",34,3,0,"","","gene_969-gene_1002:12.27316061812982","gene_974-gene_1002:5.19806951632947","","",637000441,"Synechococcus sp. CC9605: NC_007516",637000310,"Synechococcus sp. CC9605",2761,2510659,0.59,NA,11,11,637000441,969,1002,896600,920504,23904
"637000467_NC_007645",6442,"637000467_NC_007645-gene_1894-gene_1932",39,3,0,"","","gene_1894-gene_1932:4.23454857124416","gene_1894-gene_1932:3.32903638468943","","",637000467,"Hahella chejuensis KCTC 2396: NC_007645",637000128,"Hahella chejuensis KCTC 2396",6875,7215267,0.54,NA,11,11,637000467,1894,1932,2108647,2148592,39945
"637000467_NC_007645",6442,"637000467_NC_007645-gene_2880-gene_2978",99,3,0,"","","gene_2880-gene_2978:8.37461645372853","gene_2880-gene_2978:5.09499029527854","","",637000467,"Hahella chejuensis KCTC 2396: NC_007645",637000128,"Hahella chejuensis KCTC 2396",6875,7215267,0.54,NA,11,11,637000467,2880,2978,3242227,3356516,114289
"637000467_NC_007645",6442,"637000467_NC_007645-gene_3236-gene_3309",74,3,0,"","","gene_3236-gene_3309:8.90703747365383","gene_3236-gene_3297:4.76822190368673","","",637000467,"Hahella chejuensis KCTC 2396: NC_007645",637000128,"Hahella chejuensis KCTC 2396",6875,7215267,0.54,NA,11,11,637000467,3236,3309,3698631,3771374,72743
"637000467_NC_007645",6442,"637000467_NC_007645-gene_3387-gene_3472",86,3,0,"","","gene_3387-gene_3472:9.07941502883829","gene_3387-gene_3472:5.49419083483039","","",637000467,"Hahella chejuensis KCTC 2396: NC_007645",637000128,"Hahella chejuensis KCTC 2396",6875,7215267,0.54,NA,11,11,637000467,3387,3472,3866134,3953635,87501
"637000467_NC_007645",6442,"637000467_NC_007645-gene_3508-gene_3564",57,3,0,"","","gene_3508-gene_3564:5.53287824676133","gene_3517-gene_3550:4.44889290879137","","",637000467,"Hahella chejuensis KCTC 2396: NC_007645",637000128,"Hahella chejuensis KCTC 2396",6875,7215267,0.54,NA,11,11,637000467,3508,3564,4000967,4070997,70030
"637000467_NC_007645",6442,"637000467_NC_007645-gene_6362-gene_6418",57,3,0,"","","gene_6362-gene_6418:7.23086669401406","gene_6364-gene_6418:4.56725766744300","","",637000467,"Hahella chejuensis KCTC 2396: NC_007645",637000128,"Hahella chejuensis KCTC 2396",6875,7215267,0.54,NA,11,11,637000467,6362,6418,7115730,7187335,71605
"637000507_NC_007802",4301,"637000507_NC_007802-gene_3601-gene_3699",99,3,0,"","","gene_3601-gene_3699:4.08069666573945","gene_3601-gene_3624:2.13959793644601","","",637000507,"Jannaschia sp. CCS1: NC_007802",637000137,"Jannaschia sp. CCS1",4268,4317977,0.62,NA,1,1,637000507,3601,3699,3578629,3691945,113316
"637000514_NC_007912",4146,"637000514_NC_007912-gene_1863-gene_1898",36,3,0,"","","gene_1863-gene_1898:9.20027582317713","gene_1868-gene_1895:6.88506563276457","","",637000514,"Saccharophagus degradans 2-40: NC_007912",637000249,"Saccharophagus degradans 2-40",4114,5057531,0.46,NA,5,5,637000514,1863,1898,2300286,2331113,30827
"637000514_NC_007912",4146,"637000514_NC_007912-gene_195-gene_294",100,3,0,"","","gene_195-gene_294:4.48125739165878","gene_195-gene_223:2.89604793648530","","",637000514,"Saccharophagus degradans 2-40: NC_007912",637000249,"Saccharophagus degradans 2-40",4114,5057531,0.46,NA,5,5,637000514,195,294,239400,354055,114655
"637000514_NC_007912",4146,"637000514_NC_007912-gene_2363-gene_2423",61,3,0,"","","gene_2363-gene_2423:12.41334062650605","gene_2363-gene_2423:10.43189659158570","","",637000514,"Saccharophagus degradans 2-40: NC_007912",637000249,"Saccharophagus degradans 2-40",4114,5057531,0.46,NA,5,5,637000514,2363,2423,2926621,2977451,50830
"637000514_NC_007912",4146,"637000514_NC_007912-gene_3099-gene_3115",17,3,0,"","","gene_3099-gene_3115:4.21383824133006","gene_3099-gene_3115:4.21383824133006","","",637000514,"Saccharophagus degradans 2-40: NC_007912",637000249,"Saccharophagus degradans 2-40",4114,5057531,0.46,NA,5,5,637000514,3099,3115,3836046,3846111,10065
"637000514_NC_007912",4146,"637000514_NC_007912-gene_434-gene_493",60,3,0,"","","gene_434-gene_493:24.18133625502875","gene_440-gene_492:21.22744170504380","gene_441-gene_492:2.39537034558328","",637000514,"Saccharophagus degradans 2-40: NC_007912",637000249,"Saccharophagus degradans 2-40",4114,5057531,0.46,NA,5,5,637000514,434,493,518134,569197,51063
"637000559_NC_008048",3241,"637000559_NC_008048-gene_50-gene_96",47,3,0,"","","gene_50-gene_96:5.96550006314351","gene_50-gene_78:3.00460149805169","","",637000559,"Sphingopyxis alaskensis RB2256: NC_008048",637000271,"Sphingopyxis alaskensis RB2256",3235,3345170,0.66,NA,1,1,637000559,50,96,49017,95898,46881
"637000589_NC_008255",3702,"637000589_NC_008255-gene_1063-gene_1162",100,3,0,"","","gene_1063-gene_1162:6.36892943547361","gene_1114-gene_1129:2.14248576884689","","",637000589,"Cytophaga hutchinsonii ATCC 33406: NC_008255",637000087,"Cytophaga hutchinsonii ATCC 33406",3843,4433218,0.39,NA,4,4,637000589,1063,1162,1288805,1398171,109366
"637000589_NC_008255",3702,"637000589_NC_008255-gene_2191-gene_2296",106,3,0,"","","gene_2197-gene_2296:9.05814385902254","gene_2191-gene_2290:5.12678515952864","","",637000589,"Cytophaga hutchinsonii ATCC 33406: NC_008255",637000087,"Cytophaga hutchinsonii ATCC 33406",3843,4433218,0.39,NA,4,4,637000589,2191,2296,2656102,2756694,100592
"637000589_NC_008255",3702,"637000589_NC_008255-gene_2821-gene_2849",29,3,0,"","","gene_2821-gene_2849:7.55375063804951","gene_2821-gene_2848:4.49533018804998","","",637000589,"Cytophaga hutchinsonii ATCC 33406: NC_008255",637000087,"Cytophaga hutchinsonii ATCC 33406",3843,4433218,0.39,NA,4,4,637000589,2821,2849,3365689,3400262,34573
"637000589_NC_008255",3702,"637000589_NC_008255-gene_477-gene_539",63,3,0,"","","gene_477-gene_539:6.25675778611230","gene_477-gene_539:2.63294706656299","","",637000589,"Cytophaga hutchinsonii ATCC 33406: NC_008255",637000087,"Cytophaga hutchinsonii ATCC 33406",3843,4433218,0.39,NA,4,4,637000589,477,539,578980,654530,75550
"637000606_NC_008312",4931,"637000606_NC_008312-gene_1114-gene_1208",95,3,0,"","","gene_1114-gene_1200:10.45181363959308","gene_1114-gene_1208:6.76439481655307","","",637000606,"Trichodesmium erythraeum IMS101: NC_008312",637000329,"Trichodesmium erythraeum IMS101",5156,7750108,0.34,NA,6,6,637000606,1114,1208,1849434,1966962,117528
"637000606_NC_008312",4931,"637000606_NC_008312-gene_1286-gene_1382",97,3,0,"","","gene_1286-gene_1382:5.64909670986628","","","gene_1286-gene_1360:7.90280821081923",637000606,"Trichodesmium erythraeum IMS101: NC_008312",637000329,"Trichodesmium erythraeum IMS101",5156,7750108,0.34,NA,6,6,637000606,1286,1382,2106565,2242912,136347
"637000606_NC_008312",4931,"637000606_NC_008312-gene_282-gene_299",18,3,0,"","","gene_282-gene_299:6.63870182381495","gene_282-gene_299:6.63870182381495","","gene_282-gene_299:12.35280585208734",637000606,"Trichodesmium erythraeum IMS101: NC_008312",637000329,"Trichodesmium erythraeum IMS101",5156,7750108,0.34,NA,6,6,637000606,282,299,470714,475205,4491
"637000606_NC_008312",4931,"637000606_NC_008312-gene_3386-gene_3484",99,3,0,"","","gene_3386-gene_3484:9.19985136243585","gene_3386-gene_3484:2.36125549271318","","",637000606,"Trichodesmium erythraeum IMS101: NC_008312",637000329,"Trichodesmium erythraeum IMS101",5156,7750108,0.34,NA,6,6,637000606,3386,3484,5405655,5544111,138456
"637000606_NC_008312",4931,"637000606_NC_008312-gene_4076-gene_4144",69,3,0,"","","gene_4076-gene_4144:16.82912799112060","gene_4083-gene_4123:13.53991733217294","","",637000606,"Trichodesmium erythraeum IMS101: NC_008312",637000329,"Trichodesmium erythraeum IMS101",5156,7750108,0.34,NA,6,6,637000606,4076,4144,6530028,6607557,77529
"637000606_NC_008312",4931,"637000606_NC_008312-gene_4711-gene_4800",90,3,0,"","","gene_4711-gene_4800:10.30103363410126","gene_4711-gene_4800:5.32261239193133","","",637000606,"Trichodesmium erythraeum IMS101: NC_008312",637000329,"Trichodesmium erythraeum IMS101",5156,7750108,0.34,NA,6,6,637000606,4711,4800,7446415,7529688,83273
"637000608_NC_008319",2606,"637000608_NC_008319-gene_1551-gene_1652",102,3,0,"","","gene_1553-gene_1652:9.21331801862979","gene_1551-gene_1648:5.70956288823003","","gene_1588-gene_1647:3.64967783686716",637000608,"Synechococcus sp. CC9311: NC_008319",637000309,"Synechococcus sp. CC9311",2951,2606748,0.52,NA,6,6,637000608,1551,1652,1573811,1656493,82682
"637000608_NC_008319",2606,"637000608_NC_008319-gene_2088-gene_2162",75,3,0,"","","gene_2088-gene_2162:6.66039010037716","gene_2126-gene_2162:6.52427430279168","","gene_2124-gene_2162:5.62182785744221",637000608,"Synechococcus sp. CC9311: NC_008319",637000309,"Synechococcus sp. CC9311",2951,2606748,0.52,NA,6,6,637000608,2088,2162,2075805,2144903,69098
"637000608_NC_008319",2606,"637000608_NC_008319-gene_2428-gene_2526",99,3,0,"","","gene_2428-gene_2526:7.40940826753549","gene_2428-gene_2439:2.82467525211485","","gene_2489-gene_2515:3.99015744668116",637000608,"Synechococcus sp. CC9311: NC_008319",637000309,"Synechococcus sp. CC9311",2951,2606748,0.52,NA,6,6,637000608,2428,2526,2417975,2517479,99504
"637000608_NC_008319",2606,"637000608_NC_008319-gene_558-gene_657",100,3,0,"","","gene_558-gene_657:13.77108959990226","gene_558-gene_657:5.28195931913590","","",637000608,"Synechococcus sp. CC9311: NC_008319",637000309,"Synechococcus sp. CC9311",2951,2606748,0.52,NA,6,6,637000608,558,657,578864,668318,89454
"637000608_NC_008319",2606,"637000608_NC_008319-gene_716-gene_809",94,3,0,"","","gene_729-gene_809:9.45636812002817","gene_716-gene_809:7.97856420658011","","gene_756-gene_809:3.95030879548187",637000608,"Synechococcus sp. CC9311: NC_008319",637000309,"Synechococcus sp. CC9311",2951,2606748,0.52,NA,6,6,637000608,716,809,729363,808899,79536
"637000608_NC_008319",2606,"637000608_NC_008319-gene_939-gene_1019",81,3,0,"","","gene_939-gene_1019:12.79960212571159","gene_961-gene_1015:9.35025071984562","","",637000608,"Synechococcus sp. CC9311: NC_008319",637000309,"Synechococcus sp. CC9311",2951,2606748,0.52,NA,6,6,637000608,939,1019,940692,1028499,87807
"637000611_NC_008322",4119,"637000611_NC_008322-gene_1040-gene_1074",35,3,0,"","","gene_1040-gene_1074:6.26454001946459","gene_1043-gene_1074:4.56256302690218","","",637000611,"Shewanella sp. MR-7: NC_008322",637000260,"Shewanella sp. MR-7",4164,4792610,0.48,NA,2,2,637000611,1040,1074,1173198,1208295,35097
"637000619_NC_008347",3162,"637000619_NC_008347-gene_509-gene_603",95,3,0,"","","gene_509-gene_603:5.03708428390559","gene_509-gene_602:2.90365956245644","","",637000619,"Maricaulis maris MCS10: NC_008347",637000157,"Maricaulis maris MCS10",3138,3368780,0.63,NA,2,2,637000619,509,603,589932,676350,86418
"638366418_NZ_AANA01000001",2158,"638366418_NZ_AANA01000001-gene_1437-gene_1454",18,3,0,"","","gene_1437-gene_1454:5.16082089946891","gene_1441-gene_1454:2.53798864291594","","",638366418,"Tenacibaculum sp. MED152, unfinished sequence: NZ_AANA01000001",638341218,"Polaribacter sp. MED152",2227,2463629,0.31,NA,1,1,638366418,1437,1454,1642472,1659911,17439
"639633066_NC_008571",3376,"639633066_NC_008571-gene_2377-gene_2437",61,3,0,"","","gene_2377-gene_2437:12.50387662343079","gene_2377-gene_2437:8.67413499870156","","",639633066,"Gramella forsetii KT0803: NC_008571",639633025,"Gramella forsetii KT0803",3642,3798465,0.37,NA,3,3,639633066,2377,2437,2682923,2745595,62672
"639633066_NC_008571",3376,"639633066_NC_008571-gene_796-gene_879",84,3,0,"","","gene_796-gene_879:22.25361184152982","gene_797-gene_845:8.94501653997212","","",639633066,"Gramella forsetii KT0803: NC_008571",639633025,"Gramella forsetii KT0803",3642,3798465,0.37,NA,3,3,639633066,796,879,945885,1027230,81345
"639633068_NC_008576",3948,"639633068_NC_008576-gene_2294-gene_2394",101,3,0,"","","gene_2295-gene_2394:9.74526362752847","gene_2348-gene_2394:4.14168232287704;gene_2294-gene_2310:6.05390885601541","","",639633068,"Magnetococcus sp. MC-1: NC_008576",639633036,"Magnetococcus marinus MC-1",3823,4719581,0.54,NA,7,7,639633068,2294,2394,2753512,2908490,154978
"639633099_NC_008711",4260,"639633099_NC_008711-gene_3189-gene_3244",56,3,0,"","","gene_3189-gene_3244:6.90427430629226","gene_3215-gene_3235:3.86440269189799","","",639633099,"Arthrobacter aurescens TC1: NC_008711",639633005,"Paenarthrobacter aurescens TC1",4222,4597686,0.62,NA,1,1,639633099,3189,3244,3459694,3520334,60640
"640069312_NC_008820",2449,"640069312_NC_008820-gene_244-gene_322",79,3,0,"","","gene_244-gene_322:4.94811834872452","gene_244-gene_322:3.66420249831873","","",640069312,"Prochlorococcus marinus str. MIT 9303: NC_008820",640069323,"Prochlorococcus sp. MIT9303",3133,2682675,0.5,NA,3,3,640069312,244,322,284900,378422,93522
"640069312_NC_008820",2449,"640069312_NC_008820-gene_847-gene_920",74,3,0,"","","gene_847-gene_920:10.16856907560986","gene_847-gene_912:7.89206640130032","","gene_847-gene_913:10.97082355070282",640069312,"Prochlorococcus marinus str. MIT 9303: NC_008820",640069323,"Prochlorococcus sp. MIT9303",3133,2682675,0.5,NA,3,3,640069312,847,920,918930,995378,76448
"640069312_NC_008820",2449,"640069312_NC_008820-gene_936-gene_1035",100,3,0,"","","gene_936-gene_1035:18.09938030483329","gene_937-gene_1035:14.96588095506600","","",640069312,"Prochlorococcus marinus str. MIT 9303: NC_008820",640069323,"Prochlorococcus sp. MIT9303",3133,2682675,0.5,NA,3,3,640069312,936,1035,1013875,1109970,96095
"640753031_NC_009663",2560,"640753031_NC_009663-gene_2078-gene_2108",31,3,0,"","","gene_2078-gene_2108:7.64225850771291","gene_2078-gene_2108:7.64225850771291","","",640753031,"Sulfurovum sp. NBC37-1: NC_009663",640753056,"Sulfurovum sp. NBC37-1",2525,2562277,0.44,NA,2,2,640753031,2078,2108,2086610,2113648,27038
"640753031_NC_009663",2560,"640753031_NC_009663-gene_717-gene_815",99,3,0,"","","gene_717-gene_815:8.78100029453685","gene_717-gene_808:3.37169801460213","","",640753031,"Sulfurovum sp. NBC37-1: NC_009663",640753056,"Sulfurovum sp. NBC37-1",2525,2562277,0.44,NA,2,2,640753031,717,815,721446,807318,85872
"641522729_NC_010674",3507,"641522729_NC_010674-gene_1541-gene_1634",94,3,0,"","","gene_1541-gene_1634:13.17954252273100","gene_1541-gene_1594:11.72074851221962","","",641522729,"Clostridium botulinum B str. Eklund 17B: NC_010674",641522618,"Clostridium botulinum B Eklund 17B",3585,3800327,0.28,NA,9,9,641522729,1541,1634,1662386,1763223,100837
"641522729_NC_010674",3507,"641522729_NC_010674-gene_3380-gene_3466",87,3,0,"","","gene_3380-gene_3466:2.48497218184009","","","gene_3402-gene_3418:11.50276202932945",641522729,"Clostridium botulinum B str. Eklund 17B: NC_010674",641522618,"Clostridium botulinum B Eklund 17B",3585,3800327,0.28,NA,9,9,641522729,3380,3466,3656629,3762077,105448
"642555184_NC_010831",2480,"642555184_NC_010831-gene_1829-gene_1927",99,3,0,"","","gene_1829-gene_1927:3.20058654416934","","gene_1862-gene_1911:2.31601719859499","gene_1879-gene_1914:12.69034348666989",642555184,"Chlorobium phaeobacteroides BS1: NC_010831",642555122,"Chlorobium phaeobacteroides BS1",2611,2736403,0.49,NA,1,1,642555184,1829,1927,2039371,2133384,94013
"642555224_NC_011138",3936,"642555224_NC_011138-gene_3586-gene_3619",34,3,0,"","","gene_3586-gene_3619:9.28776903067972","gene_3586-gene_3618:5.14602215444439","","",642555224,"Alteromonas macleodii 'Deep ecotype': NC_011138",642555105,"Alteromonas mediterranea DE",4128,4412282,0.45,NA,2,2,642555224,3586,3619,4042153,4065595,23442
"643348578_NC_011566",4565,"643348578_NC_011566-gene_2857-gene_2879",23,3,0,"","","gene_2857-gene_2879:5.07645914503999","gene_2857-gene_2878:4.45378681048289","","",643348578,"Shewanella piezotolerans WP3: NC_011566",643348575,"Shewanella piezotolerans WP3",5047,5396476,0.43,NA,2,2,643348578,2857,2879,3378505,3397747,19242
"643692025_NC_012108",4785,"643692025_NC_012108-gene_1861-gene_1913",53,3,0,"","","gene_1861-gene_1896:9.13725850016869","gene_1862-gene_1913:2.54700214448398","","",643692025,"Desulfobacterium autotrophicum HRM2: NC_012108",643692021,"Desulfobacterium autotrophicum HRM2, DSM 3382",4936,5589073,0.49,NA,2,2,643692025,1861,1913,2163671,2214118,50447
"643692025_NC_012108",4785,"643692025_NC_012108-gene_4277-gene_4360",84,3,0,"","","gene_4277-gene_4332:8.66240946445041","gene_4277-gene_4360:2.35044092930375","","",643692025,"Desulfobacterium autotrophicum HRM2: NC_012108",643692021,"Desulfobacterium autotrophicum HRM2, DSM 3382",4936,5589073,0.49,NA,2,2,643692025,4277,4360,4977214,5063188,85974
"643692052_NC_012490",6135,"643692052_NC_012490-gene_2081-gene_2105",25,3,0,"","","gene_2081-gene_2103:4.94675696872503","gene_2081-gene_2105:2.54894576435104","","",643692052,"Rhodococcus erythropolis PR4: NC_012490",643692033,"Rhodococcus erythropolis PR4",6102,6516310,0.62,NA,4,4,643692052,2081,2105,2239896,2260962,21066
"643692052_NC_012490",6135,"643692052_NC_012490-gene_2927-gene_2961",35,3,0,"","","gene_2927-gene_2961:16.01748104315559","gene_2927-gene_2959:11.28888624267285","","",643692052,"Rhodococcus erythropolis PR4: NC_012490",643692033,"Rhodococcus erythropolis PR4",6102,6516310,0.62,NA,4,4,643692052,2927,2961,3072397,3099132,26735
"644736375_NC_012850",4601,"644736375_NC_012850-gene_709-gene_806",98,3,0,"","","gene_709-gene_806:4.24959396673793","","","gene_732-gene_746:2.41493281989222",644736375,"Rhizobium leguminosarum bv. trifolii WSM1325: NC_012850",644736401,"Rhizobium leguminosarum bv. trifolii WSM1325",4700,4767043,0.61,NA,2,2,644736375,709,806,749181,826887,77706
"646311903_NC_013222",3087,"646311903_NC_013222-gene_2003-gene_2051",49,3,0,"","","gene_2003-gene_2051:25.73007595961733","gene_2004-gene_2046:15.00336846702623","","",646311903,"Robiginitalea biformata HTCC2501: NC_013222",646311950,"Robiginitalea biformata HTCC2501",3255,3530383,0.55,NA,3,3,646311903,2003,2051,2310398,2350122,39724
"646311903_NC_013222",3087,"646311903_NC_013222-gene_201-gene_298",98,3,0,"","","gene_201-gene_298:6.26508745339813","gene_201-gene_228:3.48985790125263","","",646311903,"Robiginitalea biformata HTCC2501: NC_013222",646311950,"Robiginitalea biformata HTCC2501",3255,3530383,0.55,NA,3,3,646311903,201,298,250985,348187,97202
"646311943_NC_013440",7011,"646311943_NC_013440-gene_1131-gene_1193",63,3,0,"","","gene_1131-gene_1193:18.98980090356112","gene_1131-gene_1193:12.26626366068409","","",646311943,"Haliangium ochraceum DSM 14365: NC_013440",646311933,"Haliangium ochraceum SMP-2, DSM 14365",6952,9446314,0.69,NA,13,13,646311943,1131,1193,1429988,1494345,64357
